acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب قصة بتبلش بهالسطر: ""انا حبيتك شو اتمنيتك""",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ ""حتى الدهب والماس من طلتك دابو"" بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو: ""شو بحس بدفى حضنا""",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ ""يقلي جوري ماتنسيني ملآنة بفي التين"" بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""صليت ياما كتير ت لاقيك"", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""كل الورد بيغار من حمرة خدودك"" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""وفي ورقه غفيت بين الفل مقدر الها النسيان"" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""خبيت الغصة بقلبيبي وانت مشيت"" اكتوب قصة بتبلش بهالسطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب قصة بتبلش بهالسطر: ""شو سهل الحكي .. مين اللي بيعرف بقلب التاني شو فيه""",
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟: ""هزي بخصرك هزي سهم بقلبي غزي""",
0.0,0.0,0.0,0.0,0.0,0.0,"""انا الك شو ما يقولو انا الك انت الملك على قلبي انت الملك"" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
1.0,0.059428710490465164,0.14025463536381721,0.9720547795295715,0.05776796207353585,0.1363351886565758,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""ع الفرحة بيرقص قلبا""","

ع الفرحة بيرقص قلبا، وعيالها بيسعدوا، وبيحلو الدنيا، وبيطلعوا من النوم، وبيحلوهم كل شيء."
0.0,0.0,0.0,0.0,0.0,0.0,"""اي اي اي والله بحبك من بعد الله"" عمين بيتوجه نوع هلجملة هاي؟ برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""بتزيد جروحي"", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب ""ليكـي شو عم يعمل فيك .. لا بيهتم ولا بيحكيكي"" بطريقة تناسب العوام أكتر",.
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو: ""قلبي انتصر والحب حنّ ورقّ""",
1.0,0.000686178682371974,0.004376858239993453,0.7624930143356323,0.0005232064518946589,0.0033373238327323584,"كمل هالقسم بقصة: ""رجع الفرح ع باب بيتي دق""","

الليلة ديالها كانت ليليتي، كل الناس كانت ف الحفلات ديالها، وانا كنت ف البيت، ف الحال ديالها كنت حزين، وانا كنت فكر ف كل الناس اللي كانوا ف الحفلات ديالها، وانا كنت فكر ف كل اللحظات اللي كنا كناها مع بعضنا البعض، وانا كنت فكر ف كل اللحظات اللي كنا كناها مع بعضنا البعض، وانا كنت فكر ف كل اللحظات اللي كنا كناها مع بعضنا البعض، وانا كنت فكر ف كل اللح"
0.0,0.0,0.0,0.0,0.0,0.0,"رد على نفس النسق: ""وتغنيلي ما اجملك انا الك""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""تعا حبك تعا عم قلك تعا""",
1.0,0.0236763134598732,0.06433738209307194,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب ""الف مرة تا عيدا""","

هو رأي سلبي"
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب ""انا حبيتك شو اتمنيتك"" بطريقة تناسب العوام أكتر",.
0.0,0.0,0.0,0.0,0.0,0.0,"عمين بيتوجه نوع هلجملة هاي؟ ""بدي ضمك تعا"" برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""وفي واحدة سمّاها جوري عم تنطر المواعيد"", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""انا الك شو ما يقولو انا الك انت الملك على قلبي انت الملك""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على نفس النسق: ""هزي بخصرك هزي سهم بقلبي غزي""",
0.0,0.0,0.0,0.0,0.0,0.0,"""منو بإيدي احساسي"" رجاع كتوب هلجملة بطريقة تناسب العوام أكتر",.
1.0,0.002726353006437421,0.0074358462588861585,0.9631184935569763,0.002625801000464542,0.007161601047179715,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""لما بطمش لها عيونا""","

لما بطمش لها عيونا، هذي اللي بتقولي عليها."
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي: ""آآه""",
0.0,0.0,0.0,0.0,0.0,0.0,"""انا حبيتك شو اتمنيتك"" بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب قصة بتبلش بهالسطر: ""يا سطوري ضلّي دوري كاتبنا صار بعيد""",
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة: ""متلن حملت سلاح و ع كتافه كوم جراح""",
0.0,0.0,0.0,0.0,0.0,0.0,"كمل هالقسم بقصة: ""رح ابـعـتلك صــورة حـلـوة وصغـيـورة وحـكـاية مـغـرورة لـلـغالي مــن الـغالي""",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ ""واحلي غرام كل الدني ما بدلك علي رموشي ما بسالك انا الك"" بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو: ""انا حبيتك واستنيتك""",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب هلجملة بطريقة تناسب العوام أكتر: ""ما تخلي حبه يمحيكي لازم تنسيه""",
0.0,0.0,0.0,0.0,0.0,0.0,"""لاموني هالعالم كلا وقالولي عنه إتخلى"" رد على نفس النسق",
1.0,0.0236763134598732,0.06433738209307194,0.0,0.0,0.0,"""ماعاد عندي للحزن مطرح"" رد على نفس النسق","

هو رأي سلبي"
0.0,0.0,0.0,0.0,0.0,0.0,"""كل البشر من طين إلا أنتي من سكر"" رجاع كتوب هلجملة بطريقة تناسب العوام أكتر",؟
0.0,0.0,0.0,0.0,0.0,0.0,"""هيدا منو موضوعي"" اكتوب قصة بتبلش بهالسطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب ""مكتوب فيها ايام، واخبار من الأحلام"" بطريقة تناسب العوام أكتر",.
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟: ""تذكرت اسم من سنين وعيونو المجروحين""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""فيكي الحلا بينقاس وبيعلو حسابه""",
0.0,0.0,0.0,0.0,0.0,0.0,"""كتبتلك جواة عيوني دمعة واه"" رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟: ""انا قلبي ابتلى""",
1.0,0.6849178671836853,0.9885851666331291,0.8781933784484863,0.6014903357417722,0.8681689473696075,"""بقصدي ولا ما بقصدي"" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟","

إذا حكالك هيك، يعني بتقول إنك ما بتعرف إنك بتقصدي ولا ما بتقصدي، وبتكون غير قادر على التحكم بالكلام."
0.0,0.0,0.0,0.0,0.0,0.0,"رد على النسق يلي ببلش هيك: ""بعيونك الحلوين باب الحلا اتسكر""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على النسق يلي ببلش هيك: ""بعيونك الحلوين باب الحلا اتسكر""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على نفس النسق: ""تتذكر ياما ليالي تسهر ما تنام حبك غيرلي احوالي""",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو: ""ولو ضدي العالم كله عنك لا ما بتخلا""",
1.0,0.09660504758358002,0.9115110971033573,0.9552313685417175,0.09228017181130088,0.8707039927270024,"كمل هالقسم بقصة: ""جايي ع بالي اضحك وافرح""","

جايي ع بالي اضحك وافرح، واخلي الناس يضحكوا معايا، واخليهم يفرحوا معايا، واخليهم يرووا معايا، واخليهم يضحكوا معايا، واخليهم يفرحوا معايا، واخليهم يرووا معايا، واخليهم يضحكوا معايا، واخليهم يفرحوا معايا، واخليهم يرووا معايا، واخليهم يضحكوا معايا، واخليهم يفرح"
0.0,0.0,0.0,0.0,0.0,0.0,"""ولو ضدي العالم كله عنك لا ما بتخلا"" رجاع كتوب هلجملة بطريقة تناسب العوام أكتر",؟
0.0,0.0,0.0,0.0,0.0,0.0,"""لما بنادي وما بتسمعني تزيد جروح"" عمين بيتوجه نوع هلجملة هاي؟ برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""أصلي وما في متله لك كل شي بيلبقله""",
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟: ""انا الك شو ما يقولو انا الك انت الملك على قلبي انت الملك""",
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""لـكتبلك ع الـورقة شـوقي بـريشة iiزرقـا وأسرق حالي سرقة من حالي عن حالي"", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""يا سطوري ضلّي دوري كاتبنا صار بعيد"" بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة",؟
1.0,0.02391195297241211,0.07158458977937698,0.7143136262893677,0.017080633839384518,0.05113384791174358,"كمل هالقسم بقصة: ""بعيونك الحلوين باب الحلا اتسكر""","

بعيونك الحلوين باب الحلا اتسكر، وقلبي يطير ويمشي معك في السماء، كل ما شفتك بقلبي يطلع شوق، وحياتي بتتغير معك في كل لحظة.

يا حبيبي يا نور عيني، يا من بقلبي تملأه، يا من بحياتي تفرحني، يا من بوجودك بحياتي أستمتع."
0.0,0.0,0.0,0.0,0.0,0.0,"""بدي ضمك تعا"" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على نفس النسق: ""الحساب علينا تقلوا ايه والله بيطلعلو""",
1.0,0.0236763134598732,0.06433738209307194,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة: ""والثوب الازرق قلبي بيتحرق""","

هو رأي سلبي"
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""الحساب علينا تقلوا ايه والله بيطلعلو"", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""قديش عضّ القلب ع جروحو"" اكتوب قصة بتبلش بهالسطر",.
1.0,0.09886865317821503,0.3190253395587206,0.14924661815166473,0.014755812128058432,0.047613453033825553,"""والثوب سوادي بعبدها عبادي"" رد على نفس النسق","

والثوب سوادي بعبدها عبادي"
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو: ""وعنواني جوا بقلك ضلك حدى وما اقابلى انا اغنيلك""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""أي أي أي واللٰه بحبك من بعد اللٰه""",
0.0,0.0,0.0,0.0,0.0,0.0,"""شو سهل الحكي .. انا لولا وجوده بعمري .. عمري بينطفي"" رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي: ""الحساب علينا تقلوا ايه والله بيطلعلو""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على نفس النسق: ""ع ضهر غيمة وبالفضا اسبح""",
0.0,0.0,0.0,0.0,0.0,0.0,"""ضلي لا تروحي انتي صرتي روحي"" رد على نفس النسق",
0.0,0.0,0.0,0.0,0.0,0.0,"""ع فغلة بوس خدينه"" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""كلن قالولي مجنونيي .. لازم تنسيه"" رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ ""ما ضما جوة ضلوعي"" بطريقتك وخلي المعنى العام متل ما هو",.
