acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة: ""كوني صارمة برفض الرجال، وما تخافي من التمسك برأيك (الاختلافات الثقافية أم لا، مش ما عليه!).""",
0.0,0.0,0.0,0.0,0.0,0.0,"""أدت عمليات إنزال D-Day والمعارك يلّي تلتها لتحرير شمال فرنسا، لكن الجنوب ما كان حر بعد."" رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب ""ممكن يظهر الإبداع والبراعة لما يتم استعمال الموارد المتاحة بطريقة فعالة عبر الإدارات الوظيفية المنظمة."" بطريقة تناسب العوام أكتر",.
1.0,0.0236763134598732,0.06433738209307194,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب ""بلغ النمط القوطي ذروته بالفترة ما بين القرنين الـ10 والـ11 والـ14.""","

هو رأي سلبي"
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ ""بما إنو غوما آمنة بشكل معقول، لازم نفتش عن أي زيارات برات غوما لفهم حالة القتال المستمر بمقاطعة شمال كيفو."" بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"""منّا وحدها، التجريب، والتجربة هي اختبار يستعمل لإزالة وحدة أو أكتر من الفرضيات المحتملة، وطرح الأسئلة، والمراقبة، كمان بتودي لبحث علمي."" عمين بيتوجه نوع هلجملة هاي؟ برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""قال هو جيناتو:""""عم نسعى لنقلل انبعاثات تاني أوكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بهامش مهم بحلول سنة 2020 عن مستوى 2005""."", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""حديقة كروجر الوطنية (KNP) موجودة بالشمال الشرقي من جنوب إفريقيا وبتمتد على طول حدود موزمبيق بالشرق وزيمبابوي بالشمال والحدود الجنوبية هي نهر التمساح."" رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي: ""السوق الحرة هو فرصة لشراية سلع معفية من الضرايب والرسوم بمواقع معينة.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""بما إنو مونتيفيديو موجودة على جنوب خط الاستواء، بيكون الصيف هونيك لما يكون الشتا بنص الكرة الشمالي والعكس."" رد على نفس النسق",
0.0,0.0,0.0,0.0,0.0,0.0,"""مدغشقر هي الأكبر لحد بعيد، وهي قارة قائمة بذاتها بالنسبة للحياة البرية."" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
1.0,0.008012097328901291,0.06251436285674572,0.0004530288279056549,3.6297110619781803e-06,2.8320808532260322e-05,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب ""غوما هي مدينة سياحية بجمهورية الكونغو الديمقراطية بأقصى الشرق بالقرب من رواندا.""","

غوما هي مدينة سياحية بجمهورية الكونغو الديمقراطية، وتقع في أقصى الشرق بالقرب من رواندا. وتعد من أهم المدن السياحية في البلاد، حيث يزورها العديد من السياح للاستمتاع بالمناظر الطبيعية الخلابة والغابات المطيرة. كما أن لها تاريخاً طويلاً وثقافة غنية، مما يجعلها وجهة سياحية مثالية.

تتميز غوما بكونها مدينة سياحية، حيث يزورها السياح للاستمتاع بالمناظر الطبيعية الخلابة وال"
0.0,0.0,0.0,0.0,0.0,0.0,"رد على النسق يلي ببلش هيك: ""بتستعمل تقنية بتعتمد على الأقمار الصناعية بدلاً من التكنولوجيا القديمة القائمة على الرادار الأرضي للسماح لمراقبين الحركة الجوية بتحديد الطيارات بدقة أكبر وتقديم معلومات أكثر دقة للطيارين.""",
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب ""كان طابعه رقم 1000 هو ""Great Deeds by Swedish Kings"" من تأليف ديفيد كلوكر إهرنسترال بسنة 2000، والمدرج بموسوعة غينيس للأرقام القياسية.""",
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟: ""عيد الميلاد هو من أهم أعياد المسيحية، ويحتفل فيه بعيد ميلاد المسيح.""",
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة: """"""هيدا مش وداع هيدا نهاية فصل ليبدا فصل جديد"".""""",
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""من أكتر من ألف سنة، كانت السلطة المركزية للكنيسة بروما، ودفع هيدا التركيز على سلطة والمصاري، كتير أشخاص للتساؤل عن إذا كان عم بتم تلبية هيدي العقيدة."", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""ومن بين هيدي الفرق هولندا، احتلت آنا يوكيمسن المركز التاسع بجدول السيدات بالسوبر جي، وفنلندا احتلت كاتيا سارينن المركز العاشر.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""وهيدا متل علاج العوارض بحالات كتيرة. بس إذا ما بدنا حل مؤقت لازم نحل المشكلة من شروشها."" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على النسق يلي ببلش هيك: ""بيشير أعضاء ثقافة فرعية دايماً لعضويتهم باستخدام مميز ورمزي للأسلوب، واللي بيتضمن أنماط وسلوكيات ولغة خاصة.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""أظهر بحثه أنه إذا تم إعطاء هرمون فرح يسرِّع من نضوج رئة الجنين."" رجاع كتوب هلجملة بطريقة تناسب العوام أكتر",؟
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟: ""بالعرض التقديمي الرئيسي يوم الخميس لمعرض طوكيو للألعاب، كشف ساتارو ايواتا رئيس نينتيندو عن تصميم وحدة التحكم للوحة المفاتيح الجديدة لشركة نينتيندو ريفولوشن.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""الفكين الطوال تبعها مرصعين بأكتر من 70 سن مروّس، بالإضافة لمجموعة إضافية بسقف تمها، يلّي بيعني أنه ما في مهرب لأي شي بيمرق بطريقها."" بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة",.
0.0,0.0,0.0,0.0,0.0,0.0,"""كانت مهمة القوات البحرية تقليدياً هي ضمان احتفاظ بلدك بالقدرة على نقل أفرادك وبضاعتك، بينما بتتدخل بنفس الوقت بقدرة عدوك على نقل شعبه وبضاعتو."" عمين بيتوجه نوع هلجملة هاي؟ برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة: ""جابول العرب الإسلام للبلاد، واستحوذ الأمر بشكل كبير على جزر القمر ومايوت.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""بتقدم التكنولوجيا الحل من خلال الرحلات الميدانية الافتراضية، بيقدروا التلاميذ يلقوا نظرة على القطع الأثرية بالمتحف أو زيارة حوض السمك أو الاستمتاع بالفنون الجميلة هني وقاعدين بالصف."" رجاع كتوب هلجملة بطريقة تناسب العوام أكتر",؟
0.0,0.0,0.0,0.0,0.0,0.0,"""ممكن يواجه المسافرين حيوانات خطيرة مش متعودين عليها ببلدهم الأساسي."" اكتوب قصة بتبلش بهالسطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"رد على نفس النسق: ""وبيوفر فرصة منيحة لمشاهدة الشفق القطبي لما تكون السما أقل أو أكتر عتمة على مدار الساعة.""",
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب قصة بتبلش بهالسطر: ""مثلاً، كل سنة تلاميذ مدرسة بينيت بولاية كارولينا الشمالية بصمموا موقع ويب عن رحلتهم لعاصمة الولاية، وبتم إعادة تصميم موقع الويب كل سنة، ومع الاحتفاظ بالإصدارات القديمة على الإنترنت لتكون متل ألبوم.""",
1.0,0.0012104950146749616,0.020206571760354564,0.6517911553382874,0.0007889899441462303,0.013170464753107512,"رجاع كتوب ""مثلاً، تم وصف ""التعلم"" و ""التنشئة الاجتماعية"" كدوافع مهمة لاستعمال الإنترنت (James et al. ، 1995)."" بطريقة تناسب العوام أكتر",".

مثلاً، الناس يستخدمون الإنترنت عشان يتعلموا أشياء جديدة و عشان يتفاعلوا مع الناس."
1.0,0.0005599880823865533,0.005407348973676562,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب ""انتقلت قوات التحالف والقوات الأفغانية على المنطقة لتأمين الموقع وتم إرسال طيارات التحالف التانية للمساعدة.""","

ما هي الأحداث التي سبقت هذا السيناريو؟"
0.0,0.0,0.0,0.0,0.0,0.0,"""الهدف الرئيسي للعلم هو معرفة الطريقة اللي بيشغل فيها بها العالم من خلال المنهج العلمي. هيدي الطريقة ترشد معظم البحث العلمي."" رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي",.
1.0,0.028724586591124535,0.12104441970586777,0.0,0.0,0.0,"""وطبعا زئير النمر مش متل زئير الأسد. بل هو أشبه بجموعة صرخات."" بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة",".

الأسد هو حيوان مفترس معروف بصفاته القتالية وشراسته، وله صرخة مميزة تثير الرعب في قلوب خصومه. أما النمر فهو حيوان مفترس أيضاً، لكنه يختلف عن الأسد في صفة مهمة، وهي صرخته. فصرخته لا تشبه صرخة الأسد، بل هي أشبه بجموعة صرخات متتالية.

وهذه السمة تميز النمر عن غيره من الحيوانات، حيث أن صرخته لا تشبه صرخة أي حيوان آخر. فهي ص"
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ هاد بطريقتك وخلي المعنى العام متل ما هو: ""بكل أنحاء المدينة القديمة، كتير هيّن نلاقي محلات بتبيع السلع المغربية التقليدية، متل الطواجن والفخار والسلع الجلدية والأركيلة ومجموعة كاملة من أدوات الجيجاو، بس كل هيدا مخصص للسياح.""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على النسق يلي ببلش هيك: ""بتجربة PALM، كان ZMapp بمثابة عنصر تحكم، يلّي بيعني أن العلما استعملوه كقاعدة وقارنوا العلاجات التلاتة التانيين في.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""بس إذا كنت ""بمنطقة استوائية عالية"" على بعد درجات قليلة شمال خط الاستواء ، رح تكون بحاجة للتعامل مع الحرارة العالية (دايماً) والشمس القوية (بس تكون السماء صافية، نادرًا ما بتكون) ."" رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب قصة بتبلش بهالسطر: ""كأنه رياضي شامل،بيقدر النمر أن يتسلق (حتى لو مش منيح) ويسبح وينط لمسافات كبيرة ويسحب بقوة أكتر خمس مرّات من قوة الإنسان.""",
0.0,0.0,0.0,0.0,0.0,0.0,"رد على النسق يلي ببلش هيك: ""ما تبلغ عن أي أضرار أو إصابات كبيرة بتونغا، بس الكهربا انقطعت مؤقتًا، الشي اللي منع السلطات بتونغا حسب ما ورد، من تلقي تحذير من تسونامي صادر عن مركز التحذير من تسونامي بالمحيط الهادئ.""",
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة: ""من المفيد كمان لبس خاتم (بس مش خاتم مبيّن غالي كتير.""",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب هلجملة بطريقة تناسب العوام أكتر: ""بيتكون ماتشو بيتشو من 3 مباني رئيسية، وهي إنتيهواتانا ومعبد الشمس وغرفة التلات الشبابيك.""",
0.0,0.0,0.0,0.0,0.0,0.0,"كمل هالقسم بقصة: ""بينحطو الولاد بدار الرعاية لأسباب متنوعة بتتراوح من الإهمال لسوء المعاملة وحتى الابتزاز.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""من المتوقع أن تكلف معظم تذاكر المناسبات من بين 2500 و 130.000 ين، مع تكلفة التذاكر العادية 7000 ين تقريباً."" رجاع كتوب هلجملة بطريقة تناسب العوام أكتر",؟
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب ""لاقوا بقايا أنظمة مجارير ببيوت مدينتي مينوان كريت وسانتوريني باليونان."" بطريقة تناسب العوام أكتر",.
0.0,0.0,0.0,0.0,0.0,0.0,"""بتنبّش هيدي النظريات عن ماهية بعض الأشخاص يلّي بخلوهن بدّن الأشيا يلّي بيعملوها وشو الأشيا ببيئتهم يلّي بتخلين يعملوا أو ما يعملوا وأشيا معينة."" اكتوب قصة بتبلش بهالسطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي: ""مع تراجع المعرفة اليونانية، لاقوا الغرب حالهن مقطوعين عن جذورهم الفلسفية والعلمية اليونانية.""",
0.0,0.0,0.0,0.0,0.0,0.0,"شو الآثار يلي بتترتب على ""بيوصل ارتفاع البرجين لـ83 متر، وبيبلغ طولن 378 متر، وعندن مسارين بعرض 3.50 متر."", إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""بتتكون المجموعات من واحد لتلات ذكور بالغين، بالإضافة لتلاتين أنثى وشبل تقريباً."" عمين بيتوجه نوع هلجملة هاي؟ برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي: ""سنة 1624، أنشأت شركة الهند الشرقية الهولندية قاعدة بجنوب غرب تايوان، وبلَّشت التحول بإنتاج الحبوب الأصلية وتوظيف العمال الصينيين لليشتغلوا بمزارع الأرز والسكر.""",
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ ""كانت وحدة من المحطات الرئيسية ببرنامج هنري لويس غايتس لعجايب العالم الأفريقي على قناة بي بي أس."" بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي: ""وهيدا بيمسحلها تكون متطابقة مع التعديلات 802.11a و802.11b و802.11g، بشرط تحتوي المحطة الأساسية على أجهزة راديو مزدوجة.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""مكتوب على ضهر إعلان الاستقلال ""إعلان الاستقلال الأصلي بتاريخ 4 حزيران 1776."" وبيظهر النص بشكل مقلوب بآخر الصفحة."" عمين بيتوجه نوع هلجملة هاي؟ برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"""مع مرور عامين على نهاية الحرب، صاروا الحلفاء السابقين أعداء اليوم وبهيك بلشت الحرب الباردة."" اكتوب قصة بتبلش بهالسطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"""وبحسب الشرطة، إن سائق السيارة يلّي ضربت المصور مش مرجح أن يواجه اتهامات جنائية."" بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة",.
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب ""كان للرومانسية عنصر كبير من الحتمية الثقافية، مستمدة من كتّاب متل غوتي وفيشتي.""","

"
0.0,0.0,0.0,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة: ""كمان بين كل سلالة وسلاسة كان فيه عصر غير مستقر للمقاطعات المقسمة. أشهر هيدي الفترات كانت حقبة الممالك التلاتة يلّي بقيت 60 سنة بين عيلة هان وسلالة جين.""",
0.0,0.0,0.0,0.0,0.0,0.0,"""تعتبر تربية الرنة مصدر رزق مهم بين الصاميين، وكمان الثقافة المحيطة بالتجارة مهمة لعدة المهن التانية."" عمين بيتوجه نوع هلجملة هاي؟ برر جوابك",.
0.0,0.0,0.0,0.0,0.0,0.0,"""بما أن المناطق قليلة السكان، التلوث الضوئي ما بكون مشكلة بكتير من الأحيان، رح تقدر كمان تستمتع بالنجوم."" رد على نفس النسق",
1.0,0.006050609052181244,0.07339947810396552,0.0,0.0,0.0,"بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب ""الحجز المسبق بقدم راحة البال للمسافر لأنه رح يكون عنده محل للنوم بمجرد وصوله لوجهته.""","

الحجز المسبق هو عملية حجز مكان إقامة مسبقًا قبل السفر، وهو أمر ضروري في بعض الأحيان، خاصةً عند السفر إلى وجهة جديدة أو غير مألوفة. فالحجز المسبق يوفر الراحة والطمأنينة للمسافر، حيث يضمن له مكانًا مريحًا للنوم بمجرد وصوله إلى وجهته. كما أنه يوفر الوقت والجهد، حيث لا يحتاج المسافر إلى البحث عن مكان إقامة عند وصوله، بل يكون قد حجز مكانًا مسبقًا.

من ناحية أخرى،"
0.0,0.0,0.0,0.0,0.0,0.0,"""مع وجود 17000 جزيرة للاختيار من بينها، بيعتبر الأكل الإندونيسي مصطلح شامل بيغطي مجموعة واسعة من الأكلات الإقليمية الموجودة بكل أنحاء البلاد."" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب قصة بتبلش بهالسطر: ""ما رح تنزاد وسائل نقل إضافية وما رح تتوقف القطارات فوق الأرض بويمبلي، ومواقف السيارات ومرافق الركن والركوب مش متوفرة على الأرض كمان.""",
1.0,0.15347044169902802,0.46936340630054474,0.0,0.0,0.0,"""طفّوا فرق الإنقاذ الحريق أخيرًا بحلول الساعة 11:35 مساءً."" بدي تكتبلي سؤال امتحان متوقع بشكل مقالة حسب هالجملة",".

توقيت إنقاذ فرق الإنقاذ الحريق من الحريق كان:

أ) 11:35 صباحًا
ب) 11:35 مساءً
ج) 11:35 صباحًا أو مساءً"
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب قصة بتبلش بهالسطر: ""يُعتبر الانسجام بمكان الشغل شي كتير مهم، لأنو بيأكد على الجهد الجماعي بدل من مدح الإنجازات الفردية.""",
1.0,0.07065842300653458,0.16669156402349472,0.0015254216268658638,0.00010778388657440435,0.0002542749167775346,"""وكان من المقرر قطعها يوم التلاتا، بس تم تإجيلها لبعد حكم محكمة الطوارئ."" اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي", على معنى الإيجابية.
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع صيغ ""وكان من المقرر أن يسبح الرابح بالميدالية الدهبية الأولمبية بسباقين 100 متر و 200 متر سباحة حرة وتلات سباقات بدورة ألعاب الكومن وَلث، بس بسبب شكواه، صارت لياقته موضع شك."" بطريقتك وخلي المعنى العام متل ما هو",.
0.0,0.0,0.0,0.0,0.0,0.0,"""للأسف، مع ظهور طرق جديدة للكتابة، تم إهمال قلم الرصاص لمكانة واستعمالات أقل."" اكتوب قصة بتبلش بهالسطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"""صارت عمليات التفتيش بنقاط التفتيش الأمنية متدخلة أكتر بكتير بحقبة ما بعد 11 أيلول 2001."" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي: ""كمان التدوين ""بيجبر التلاميذ أن يصيروا أكتر ذكاء بخصوص العالم من حولهم."" الحاجة لتغذية اهتمام الجمهور بتلهم التلاميذ ليكونوا أذكيا ومثيرين للاهتمام (توتو، 2004).""",
1.0,0.09013661742210388,0.2797127263620496,0.0,0.0,0.0,"""ممكن يكون في أكتر ماريا على الجانب القريب لأن القشرة أرق، وكان من الأسهل على الحمم أنّو ترتفع على السطح."" اكتوب رد مبدع بحتوي ع هلجملة بشكل أساسي", على معلومات عن القشرة الأرضية.
0.0,0.0,0.0,0.0,0.0,0.0,"""تدفق حركة السير هو دراسة لحركة الشوفير والسيارات الفردية بين نقطتين وتفاعلاتهم مع بعضهم."" رد على نفس النسق",
