acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
0.0,0.0,0.0,0.0,0.0,0.0,"""USER سيري لفرمسيان يعطيك لفانيد ديال كورتيكويد طحنيه مع السوجا لمريوا و ها دردك عندك USER"" كتب قصة لي كتبدا بهاد السطر",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود كتب ""USER سي ريضا دير تانسيو الوقت خيابت D"" باش تكون مناسبة اكتر لجمهور كامل",.
0.0,0.0,0.0,0.0,0.0,0.0,"قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية: ""USER يالله رجعتي مابغيتش نبدا معاك المشاكل من دابا""",
0.0,0.0,0.0,0.0,0.0,0.0,"جاوب علي هاد الموضوع: ""USER النهار اللي يعايرني شي واحد فالتويتر ونلقي حالتو احسن مني عاد نجاوبو بنادم تاينقز عليك وهو مازال كايصرفو عليه والديه ما""",
0.0,0.0,0.0,0.0,0.0,0.0,"جاوب على شي موضوع لي كيبدا بـ""من دابا NUM سنه نسمع شي واحده اولا شي واحد كيقول فزمانا كانت النيه والقلب الصافي نخشيليه عكازي فتقبتو شعب منافق FUCK""",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة: ""كتلقا واحد ماكصلي و كشرب ويزني و يسرق ولي شاف شي واحد عندو اللحيه اخطا كقوليه شوهتي URL URL URL""",
1.0,0.9911075234413147,0.996407762169838,0.2858911156654358,0.2833488356210445,0.2848641267844352,"""هه اليوم عيد الاستقلال هه نكته زوينه هه feeling bored"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية"," ديالها هي ""هو رأي سلبي"""
0.0,0.0,0.0,0.0,0.0,0.0,"عاود صياغة ""USER اما ان تكون URL غير مغربي انتهي وقت ازدواجيه المواقف ملكنا الله يخليه URL بينا افتخر به و بمغربيتي http"" بالكلمات دياولك، محافظ على المفهوم الاساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"""USER لام كلمه ساهله غير بالفم خويا الزين الله اسمح لينا من الوالدين"" شناهوما الاتار ديال هادي، الى شي حد قالها ليك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ ""USER حبابي شنو بان ليكم في جلسه تويتريه توحشتكم بزااف #IbtissamTiskat"" برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"جاوب علي هاد الموضوع: ""USER USER من اللخر شحال تخلصي URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة: ""هنيئا للمنتخب الوطني المغربي بالفوز الله معاكم #CAN NUM""",
0.0,0.0,0.0,0.0,0.0,0.0,"جاوب علي هاد الموضوع: ""واك واك الحق هد القجع اش تيدير لشافاوي متشدوش #Botolatona""",
0.0,0.0,0.0,0.0,0.0,0.0,"شناهوما الاتار ديال هادي، الى شي حد قالها ليك؟: ""البنات كيخلطو لك NUM قصه فالموضوع بحال هذي مثلا انا ديما كانعاون ماما ربي يخليهالي و عمتي كتبغيني بزاف و URL URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية: ""USER شكون قالك ليك مضامنوش معاهم شكون حرك التلامذ اصلا باش يحتجوا ضد الساعه""",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER نعم مدام عطاو الخق راسهم يجيو يحاسبونا علي حاجو مكيناش خاصها تعرف"" قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة",.
0.0,0.0,0.0,0.0,0.0,0.0,"""انا فاش كنسمع رونالدو انتقل لنادي اخر هه"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود كتب هاد الجملة باش تكون مناسبة اكتر لجمهور كامل: ""ني ني يا مومو URL شكون يكمل URL مغربي URL Mohammed ElMaimouni URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"""كتب #سميتك فكومنطر نسيفطليك نكته #زوينه بزااف NUM p نصف ساعه قبل التطبيق y"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"كمل هاد المقطع ورجعو قصة: ""انا انسانه طبيعيه احترم تراتبيه هرم ماسلو كنت بغيت نصور ليكم الطبسي ديال بركوكش ولكن الحاجه الفيزيولوجيه URL URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"""شفتوكي كيفاش جيت زوينه هه"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية",.
0.0,0.0,0.0,0.0,0.0,0.0,"كتب قصة لي كتبدا بهاد السطر: ""بلال NUM برهوشه مسوفجه كاع ما تحشميش عقليتك حابسه غي تهضري بلا فايده عييت نفهم ونتي عقليتك جامده عييت URL URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"كتب قصة لي كتبدا بهاد السطر: ""رحله نهايه هذا الاسبوع يالاه شكون باغي يمشي معايا URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"شناهوما الاتار ديال ""USER تا فالواقع اخاي ادريس داير هكا""، الى شي حد قالها ليك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""حمله توزيع الملابس بسمتك دفء للشتاء NUM بجماعه ايت ايشو ضواحي والماس صور URL"" عاود صياغة هدشي بالكلمات دياولك، محافظ على المفهوم الاساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على ""USER فطرنا وتسحرنا علي ضوء الشموع واخد النهار في رمضان هاد العام من ال NUM دالعشيه حتي ال NUM دالنهار الموالي عطب كبير في الشبكه المحليه ديال تمازيرت""",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية: ""USER USER اوا علله اودي""",
1.0,0.03898538276553154,0.5024612806737423,0.0,0.0,0.0,"""داباا الشيئ الجميل هو اني طانحبها D"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية", في اللغة العربية
1.0,0.995468258857727,0.9973193371261004,0.8871899843215942,0.8831694689686316,0.8848117270685278,"""الحاصول لا فرق بين بنكيران وكثره الهم بزوج تيضحكو"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية", على الحاجة اللي كتقولها.
1.0,0.9921371340751648,0.9938710172427818,0.5216853022575378,0.5175833606709297,0.5184879020353073,"""USER شكرا يا بنت المغرب وديما مغرب لعز"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية", ديال المغرب.
1.0,0.0990147516131401,0.6003783438354731,0.8086997866630554,0.08007320850604183,0.4855258385768656,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة: ""هادو هما الابطال URL""","

هادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهادو هما الابطال URL، وهاد"
0.0,0.0,0.0,0.0,0.0,0.0,"كتب قصة لي كتبدا بهاد السطر: ""USER USER mina mina mina atta وصلتني العدواا ههع""",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER هه وكاين شي وحدين كيقولو ليك لا قولي ليا سمح ليا"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER نظن معارفش اساس المشكل اذا مدخلش فحاجه معرفهاش وانا حره نوجه كلامي لمن بغيت لي معجبوش عليه بالتجاهل فقط هاد ناس كيشوهوها"" قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة",.
0.0,0.0,0.0,0.0,0.0,0.0,"""USER والله حتي بكاني رفاييل انا كنت ماباغيش ونسيت كل شي فدقيقه عالاقل قالها كلام زوين وشجعها وقلبو ابيض #HananeElkhader #Rap"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"جاوب على شي موضوع لي كيبدا بـ""خاصو غير يزيد شويه د الموسطاش URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"جاوب على شي موضوع لي كيبدا بـ""USER شحال تيشد الوزير الموازي""",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER غير بغيتي اصاحبي جبتي ليا الجوع"" كتب قصة لي كتبدا بهاد السطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"""سميتو مايهونا هاكدا عرفناه فسينيما انفا URL"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",.
0.0,0.0,0.0,0.0,0.0,0.0,"""#شغاديلك تكون صحفي مهتم بالشان المحلي فالمدينه او الجماعه ديالك هذا حق دستوري و قانوني ما عند حتي شي جهه URL URL"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية: ""الي بنكيران الريف اكبر منك ومن الياس الاول URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"كمل هاد المقطع ورجعو قصة: ""كانكراه نعطي لشي حد ستيلو ويبدا يغزز فيه بسنانو #ye NUM""",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على ""بلفيل ساد علي كولشي هاد الساعه URL مجلس جماعه الخميسات في راحه تامه منذ انتخابه URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود كتب ""J aime une vidéo USER GhaNAchtene Boughattat بوغطاط EP NUM الحلقه الاولي à l adresse"" باش تكون مناسبة اكتر لجمهور كامل",.
1.0,0.9939380884170532,0.9963735483179335,0.5671674609184265,0.5637293419176146,0.5651106555257654,"""لي زوين هو تلقا طرف ديال لحشيش في الجامع هزلت"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية", ديالها.
0.0,0.0,0.0,0.0,0.0,0.0,"""مسخوط لوالدين حصلوه داخل علي مرت URL لمرا تهلات فيه مزيان URL"" شناهوما الاتار ديال هادي، الى شي حد قالها ليك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"كمل هاد المقطع ورجعو قصة: ""USER هادي فينما نشوفها نخرا بالضحك ترمضينه حقيقيه""",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية: ""USER شاد حسابو واحد العام انا وصاحبي بان لينا واحد الكراب وقلت ليها سير تقدا من عندو ايترو شرينا تمينا غاديين وهو يبان لينا واحد خونا مكيسحاش من الشراب لقينا ساحي وهو يطلع معانا القالب تاع الربعبن وتخرونا ف ايترو""",
0.0,0.0,0.0,0.0,0.0,0.0,"كمل هاد المقطع ورجعو قصة: ""USER USER هه حتا انا كنعرف واحد الشعب بحال هاكا""",
0.0,0.0,0.0,0.0,0.0,0.0,"اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ ""USER تايڭولو علي وديت دوك العشوب والمساخن ماتايخدموش مع الما"" برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"جاوب علي هاد الموضوع: ""فيديو الوزير عماره يرفض التجاوب مع السيمو رئيس بلديه القصر الكبير انا دابا جيت علي الصحه ماشي التجهيز URL URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"""خاص عصيد يكشف علي نوع التبويقه لتيتعاطا ليها السيد تيمشي بعيد فاش تيقاد المزاج"" قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة",.
0.0,0.0,0.0,0.0,0.0,0.0,"عاود صياغة ""USER USER شي تصاور مع المنتخب المغربي احمباك"" بالكلمات دياولك، محافظ على المفهوم الاساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة: ""بغينا شي صوره ديال مائده وزانيه كلها شهيوات ا فينكم الحادكات ديال دار الضمانه ارسلوا الصور علي الخاص في message اعلي الصفحه علي اليمين""",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER هاد الشخص افرحنا و امتعنا الله يخلي ليه والديه"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود كتب هاد الجملة باش تكون مناسبة اكتر لجمهور كامل: ""USER هه الحمد الله كاين شي صهد عندكم ڭالو لي راكم مبحرين""",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER كبيداتي شكرا علي تصويتكم ولتشجيعكم الدائم كنبغيكم بزاف ومفتاخره بيكم كثر من القياس الله يخليكم لي نبقي دائما فايزه ونا"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"""بن كيران عندنا في الجمبوري في حفل الافتتاح"" كتب قصة لي كتبدا بهاد السطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"""USER وا شو دابا كيفاش كاين الملايين ديال les combinaisons اللي تقدر تدير بالكلمات غي ببضع الاف د الكلمات تقدر تصنع الملايين د ا"" كتب قصة لي كتبدا بهاد السطر",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود كتب هاد الجملة باش تكون مناسبة اكتر لجمهور كامل: ""USER زعما مافيهاش لي فويت تيرميك واخا تكون جايا من لالمان""",
0.0,0.0,0.0,0.0,0.0,0.0,"""فرقه اللي عند بيب ومتوصلش لنصف النهائي راه حشومه"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية: ""USER ياودي بحال بريزانتي بحال بريزانتير لا هو غراب ولا هو حمامه""",
0.0,0.0,0.0,0.0,0.0,0.0,"شناهوما الاتار ديال ""ماكين مايداار كل واحد اشوف شهر ديالو اشنو جاب ليه NUM حياتو كله غي سطاجات بحال كودفوار NUM خراز NUM عطاش NUM معلم URL URL""، الى شي حد قالها ليك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER حكيم زياش بالميليمتر يا حبيبي URL"" عاود صياغة هدشي بالكلمات دياولك، محافظ على المفهوم الاساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"""بعد قليل مباشر من بركان الي سعديه تم راس الماء"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",.
0.0,0.0,0.0,0.0,0.0,0.0,"كمل هاد المقطع ورجعو قصة: ""دير الخير تلقاه اللي كايعرف شي بنت الناس مربيه و بنت دارهم و معقوله تكون عازبه او مطلقه او ارمله او عندها URL URL""",
0.0,0.0,0.0,0.0,0.0,0.0,"""غير دخلوا شي بوزبال والموسطاشات ليوما القاعه خسروا الحسيمه"" كتب قصة لي كتبدا بهاد السطر",.
0.0,0.0,0.0,0.0,0.0,0.0,"كتب قصة لي كتبدا بهاد السطر: ""USER USER مبروك الاغنيه بالتوفيق حبيبه ديالي""",
0.0,0.0,0.0,0.0,0.0,0.0,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على ""USER هه تانقدر نحصل فالقهوه ونتفرج ولكن بدون تعصب الله يعطينا الصحه""",
0.0,0.0,0.0,0.0,0.0,0.0,"اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ ""علي عينيك يا ابن عدي وحده هيا وﻻادها قدام مدرسه الرحاونه لي جاي داخل كتقوليه صوت علي حزب الفلاني وكلشي كيشوف URL URL"" برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"""افضل شخص في حياتك هو من ياتي في ذهنك اولا بعد قراءه هذا المعلومه والي كنتي بصح نيت كتفضلو كتب لينا سميتو او سميتها"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"""#مهمه_صعبه_لمسلم ماتديوش عليه را كيتريني و خاصو الحليب باش يصحاح"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية",
1.0,0.9959672689437866,0.996801010784111,0.8118705153465271,0.8085964599056652,0.8092733503232353,"""USER غي مسدوده دابا تحشراات"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية",":

* **غي مسدوده دابا:** كايعني أن الشخص اللي كيتكلم معاك مش مسدودش ودي حاجة مهمة.
* **تحشراات:** كايعني أن الشخص اللي كيتكلم معاك مش كيتكلمش معاك بشكل مباشر ودي حاجة مهمة."
0.0,0.0,0.0,0.0,0.0,0.0,"قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة: ""عموما و مقارنه بين ماتشات الوديه صراحه كاين شويه ديال التحسن الميليو كروس مودريش جاوني تقال شويه فينيسيوس بنزيمه لااله الا الله بايل الريال ضروري خاصها بيت NUM ضرووريي ومؤكدد""",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود صياغة هدشي بالكلمات دياولك، محافظ على المفهوم الاساسي: ""USER شي فارماسيان فشي بلاصه فهذ البلاد نلقاو فيها Levothyrox URGENT""",
0.0,0.0,0.0,0.0,0.0,0.0,"""USER غير الناس للي عتقوه الحمد لله"" قاد سؤال لي يقدر يكون فالمتحان، وديرو على طريقة مقالة، وبني على هاد الجملة",.
0.0,0.0,0.0,0.0,0.0,0.0,"""ماعرفتش علاش حتي واحد ما تفاعل مع حاله اسامه المريض بالسرطان فهاد المدينه ما الفرق بينه وبين اخرين تجندت المدينه باكملها لانقاذهم واش حتي الخير رجع URL مابغيتش نزيد نوضح اكثر اظن الرساله وصلت URL URL"" جاوب علي هاد الموضوع",
0.0,0.0,0.0,0.0,0.0,0.0,"اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ ""شي بعض المرات خاصني غي نسد فمي هه تفو"" برر جواب ديالك",.
0.0,0.0,0.0,0.0,0.0,0.0,"""القميص الجديد للفريق المختلط بعدما تم توقيع عقد رعايه جديد واستشهار واندماج بين الرجاء و وزاره الداخليه بقيمه NUM مليون درهم هي NUM مليار و NUM مليون سنتيم في بلادي ظلموني هه URL"" قاد واحد الجواب  لي فيه هاد الجملة كشيحاجا اساسية",
1.0,0.9961787462234497,0.9970379493024666,0.9337935447692871,0.9302252826598192,0.931027600948651,"جاوب علي هاد الموضوع: ""مراكش ولفاتني فينما كنبغي نمشي فحالي كنصدق زايد نهار اخر""","

مراكش ولفاتني فينما كنبغي نمشي فحالي كنصدق زايد نهار اخر"
0.0,0.0,0.0,0.0,0.0,0.0,"""هو خاي الشريف باش كتنصحني ندخل بنتي لمدرسه الدوله او بريفي انا لا هادي ولا هاديك هو كيفاش URL URL"" شناهوما الاتار ديال هادي، الى شي حد قالها ليك؟",
0.0,0.0,0.0,0.0,0.0,0.0,"""هه لا لا لا لا هاادي وااعره هه مذغ D v NUM اللهم ارزقنا حرف V من حيت لا ندري D URL"" عاود صياغة هدشي بالكلمات دياولك، محافظ على المفهوم الاساسي",.
0.0,0.0,0.0,0.0,0.0,0.0,"""مبروك للاخوان ديالنه لي مشاو للسويد وجالسين مع لاكريم URL"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود كتب ""هما كايجيبو الياغورت للمريض و لكن الصحيح لي تياكلو لي متافق يدير جيم Selma URL"" باش تكون مناسبة اكتر لجمهور كامل",.
0.0,0.0,0.0,0.0,0.0,0.0,"""البارح حلمت واحد الحلم خايب فقت مخلوع حلمت راسي عرضت عليكم كاملين الغداء علي حسابي"" اش من جمهور هادا نوع من الجملة لي هدشي موجه ليه؟ برر جواب ديالك",
0.0,0.0,0.0,0.0,0.0,0.0,"""#بدون_مناسبه #الفاعل_المدني لا يابه بصديقي وماكايحملوش غير كاينافقو"" عاود كتب هاد الجملة باش تكون مناسبة اكتر لجمهور كامل",.
0.0,0.0,0.0,0.0,0.0,0.0,"""USER هه شكون ديك غيته انا عارفه غيته ماكتبغيش راف هه اش دخلها فالجروب انفضحتو يا ساده #HananeElKhader"" عاود كتب هاد الجملة باش تكون مناسبة اكتر لجمهور كامل",
0.0,0.0,0.0,0.0,0.0,0.0,"عاود كتب ""غي طفي الضو وهانتا عزي"" باش تكون مناسبة اكتر لجمهور كامل",.
