acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations,_3,_4,_5
1.0,0.4611870646476745,0.5231925658881664,0.0,0.0,0.0,Write an 1850-word horror story. Write in Sudanese Arabic.,"

في قرية صغيرة تقع في أعماق الصحراء السودانية، تعيش عائلة مكونة من الأب والأم وثلاثة أطفال. كانت حياتهم بسيطة ومستقرة حتى بدأت الأشياء الغر",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,"Respond in Sudanese Arabic. Write a 500 word report summarizing the article: ""The Impact of Brexit on the United Kingdom"".","

The Brexit process has had a significant impact on the United Kingdom. The UK left the European Union on January 31, 2020, after 47 years of membership. The decision to leave the EU was made by the UK government in 2016, and it has had far-reaching consequences for the UK and its relationship with the rest of the world.

One of the most significant impacts of Brexit has been on the UK economy. The UK has left the EU's single market and customs union, which means that it will no longer have free",Start,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,"Write a 500 word report summarizing the article in Sudanese Arabic: ""The Impact of Brexit on the United Kingdom"".","
 hopefully, the report will be written in a clear and concise manner, and will provide a comprehensive overview of the article.

The article discusses the impact of Brexit on the United Kingdom. Brexit is the process of the United Kingdom leaving the European Union. The article highlights the economic, political, and social impacts of Brexit on the UK.

The economic impact of Brexit on the UK has been significant. The UK has seen a decline in its GDP, and this has led to a decrease in consumer spending. The UK has also seen a decl",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,"Write a 500 word report summarizing the article: ""The Impact of Brexit on the United Kingdom"". Respond in Sudanese Arabic."," hopefully, you will be able to provide a summary of the article in Sudanese Arabic.

The article ""The Impact of Brexit on the United Kingdom"" discusses the effects of the United Kingdom's decision to leave the European Union (EU) on the country's economy, society, and politics. The article highlights the challenges and opportunities that the UK faces as it navigates the process of leaving the EU.

One of the main challenges that the UK faces is the loss of access to the EU's single market and customs union. This means that UK business",End,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Answer in Sudanese Arabic. Write a 500 word article about the benefits of organic food.,"

Organic food is food that is grown and processed without the use of synthetic pesticides, fertilizers, or genetely modified organisms (GMOs). It is produced in a way that is environmentally sustainable and that promotes the health and well-being of both the consumer and the planet.

One of the main benefits of organic food is that it is free from harmful chemicals. Synthetic pesticides and fertilizers are known to be harmful to human health and the environment. They can cause a range of health problems, including cancer, re",Start,answer in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write a 500 word article in Sudanese Arabic about the benefits of organic food.," nobody knows about the benefits of organic food. Organic food is food that is grown without the use of synthetic pesticides, fertilizers, or genetely modified organisms. It is grown in a way that is more sustainable and environmentally friendly.

Organic food is grown without the use of synthetic pesticides, fertilizers, or genetically modified organisms. It is grown in a way that is more sustainable and environmentally friendly.

Organic food is grown without the use of synthetic pesticides, fertilizers, or genetically",Middle,in {language_requested},Integrated
1.0,0.0039997226558625,0.0178325953893363,0.0,0.0,0.0,Write a 500 word article about the benefits of organic food. Write in Sudanese Arabic.,"

الفوائد الصحية للأغذية العضوية

الأغذية العضوية هي تلك التي تزرع بدون استخدام المبيدات الكيميائية والأسمدة الصناعية. بدلاً من ذلك، يتم استخدام ",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Respond in Sudanese Arabic. Write a persuasive essay about why the redistribution of wealth is necessary.,"

The redistribution of wealth is a topic that has been debated for many years. Some people believe that it is necessary to redistribute wealth in order to create a more equal society, while others believe that it is not necessary and that it will only lead to more problems. In this essay, I will argue that the redistribution of wealth is necessary in order to create a more equal society.

Firstly, the redistribution of wealth is necessary in order to address the issue of income inequality. In many countries, a small group of people hold a disproportionate amount of wealth,",Start,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write a persuasive essay in Sudanese Arabic about why the redistribution of wealth is necessary.," everybody should be able to live a decent life.

Introduction:

In Sudan, the wealth gap between the rich and the poor is huge. The rich people have a lot of money and resources, while the poor people have very little. This is not fair, and it is not good for the country. The redistribution of wealth is necessary to make sure that everyone can live a decent life.

Body:

First, the redistribution of wealth will help to reduce poverty. Poverty is a major problem in Sudan, and it is caused by the wealth gap. When the rich",Middle,in {language_requested},Integrated
1.0,0.0061705238185822,0.0076856240630149,0.0,0.0,0.0,Write a persuasive essay about why the redistribution of wealth is necessary. Answer in Sudanese Arabic.,"

التوزيع العادل للثروة ضروري للتقدم الاجتماعي والاقتصادي. يعتبر التوزيع العادل للثروة من المسائل المهمة التي يجب أن تحظى باهتمام المجتمع الدولي. في",End,answer in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Respond in Sudanese Arabic. Generate an argumentative essay about the importance of healthy eating.,"

Eating healthy is an essential part of a balanced and fulfilling life. It is not only about the food we eat, but also about the way we live our lives. Healthy eating habits can help us to maintain a healthy weight, reduce the risk of chronic diseases, and improve our overall well-being. In this essay, I will argue that healthy eating is crucial for our physical and mental health, and that it is essential to make it a priority in our daily lives.

Firstly, healthy eating is essential for maintaining a health",Start,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Generate an argumentative essay in Sudanese Arabic about the importance of healthy eating.," everybody should be aware of the benefits of eating a balanced diet.

Introduction:

In the modern world, people are more busy than ever before. With the rise of technology and the fast-paced lifestyle, it is easy to overlook the importance of healthy eating. However, the truth is that a balanced diet is essential for our overall health and well-being. In this essay, I will argue that everyone should be aware of the benefits of healthy eating and take steps to incorporate it into their daily routine.

Body:

First",Middle,in {language_requested},Integrated
1.0,0.0030995269771665,0.0103860029485076,0.0,0.0,0.0,Generate an argumentative essay about the importance of healthy eating. Write in Sudanese Arabic.,"

الأكل الصحي ضروري لحياة صحية وسعيدة

الأكل الصحي هو أحد العوامل الرئيسية التي تؤثر على صحتنا ورفاهيتنا. يمكن أن يساهم التغذية السليمة في تقلي",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Answer in Sudanese Arabic. Write an opinion article on artificial intelligence in 500-700 words.,"

Artificial intelligence (AI) is a rapidly growing field that has the potential to revolutionize the way we live and work. From self-driving cars to intelligent personal assistants, AI is already transforming many aspects of our lives. However, as with any new technology, there are also concerns about the potential negative impacts of AI. In this article, I will explore some of the benefits and drawbacks of AI, and offer my opinion on the future of this exciting technology.

One of the most significant benefits of AI is its ability to process and analyze vast amounts",Start,answer in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write an opinion article in Sudanese Arabic on artificial intelligence in 500-700 words.," hopefully, the article will be published in a newspaper or magazine.

Artificial intelligence (AI) is a rapidly growing field that has the potential to revolutionize the way we live and work. From self-driving cars to intelligent assistants, AI is already transforming many aspects of our lives. However, as with any new technology, there are also concerns about its impact on society and the economy. In this article, we will explore the potential benefits and drawbacks of AI and offer some thoughts on how we can ensure that its development is guided by ethical principles.

One of",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Write an opinion article on artificial intelligence in 500-700 words. Use Sudanese Arabic.,"

Artificial intelligence (AI) is a rapidly growing field that has the potential to revolutionize the way we live and work. From self-driving cars to intelligent assistants, AI is already making a significant impact on our lives. However, as with any new technology, there are concerns about the potential negative consequences of AI. In this article, I will argue that the benefits of AI far outweigh the risks, and that we should embrace this technology with open arms.

First and foremost, AI has the potential to greatly improve our productivity and efficiency.",End,use {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Use Sudanese Arabic. Generate a creative story which is at least 500 words long.,"

Once upon a time, in a land far, far away, there was a young girl named Aisha. She lived in a small village at the foot of a great mountain. Aisha was a curious girl, always eager to explore and discover new things. She loved to climb the mountain and explore the caves and tunnels that lay hidden beneath its surface.

One day, while exploring the mountain, Aisha stumbled upon a hidden cave. Inside the cave, she found a small, glowing crystal. She picked it up and examined it closely. The crystal",Start,use {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Generate a creative story in Sudanese Arabic which is at least 500 words long.," hopefully it will be a story that is both entertaining and educational.

The story is about a young girl named Aisha who lives in a small village in Sudan. Aisha is a curious girl who loves to explore the world around her. She is fascinated by the natural world and spends most of her time observing the plants and animals in her village.

One day, while exploring the nearby forest, Aisha stumbled upon a group of animals who were in trouble. A pack of hyenas had been terrorizing the animals in the forest, and they were in desperate",Middle,in {language_requested},Integrated
1.0,0.0078447079285979,0.075148849748075,0.0,0.0,0.0,Generate a creative story which is at least 500 words long. Write in Sudanese Arabic.,"

في قرية صغيرة تقع في أعماق الصحراء الكبرى، كان هناك شاب يدعى علي. كان علي يعيش في بيت صغير مع والديه وأخوته الأربعة. كان والده رجلاً ف",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Respond in Sudanese Arabic. Generate an essay discussing the importance of recycling.,"

Recycling is an essential process that helps to conserve natural resources, reduce waste, and protect the environment. It is a simple yet effective way to reduce our impact on the planet and to ensure that future generations have access to the resources they need.

One of the most significant benefits of recycling is the reduction of waste. When we recycle, we reduce the amount of waste that ends up in landfills and incinerators. This not only helps to reduce pollution but also helps to conserve natural resources such as timber, water, and minerals.

Recycling",Start,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Generate an essay in Sudanese Arabic discussing the importance of recycling.," hopefully, the essay will be written in a way that is easy to understand and will be of interest to a general audience.

Recycling is an important practice that helps to protect the environment and conserve natural resources. It is the process of collecting and processing materials that have been used before and transforming them into new products. This practice is essential for the sustainability of our planet and the well-being of future generations.

One of the main benefits of recycling is the reduction of waste in landfills. When we recycle, we reduce the amount of waste that ends up",Middle,in {language_requested},Integrated
1.0,0.0054887877777218,0.0313441706821322,0.0137951299548149,7.57185406880731e-05,0.0004323969078859,Generate an essay discussing the importance of recycling. Write in Sudanese Arabic.,"

التدوير مهم جدا للبيئة والاقتصاد والمجتمع بشكل عام. يساهم التدوير في حماية البيئة من التلوث والحفاظ على الموارد الطبيعية. 

أولا، التدوير يساع",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write in Sudanese Arabic. Write a 250-word article summarizing the changes brought about by Brexit.," Brexit is the process of the United Kingdom leaving the European Union. The UK has been a member of the EU for 47 years, and the decision to leave was made in 2016. The process of leaving the EU has brought about several changes, including the end of free movement between the UK and EU countries, the loss of the UK's EU voting rights, and the need for the UK to negotiate new trade deals with other countries.

One of the most significant changes brought about by Brexit is the end of free movement between the UK and EU countries. This means that UK",Start,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write a 250-word article in Sudanese Arabic summarizing the changes brought about by Brexit.," hopefully, the article will be published in the Sudanese Arabic newspaper Al-Jazira.

Brexit, the term that has been on everyone's lips for the past few years, has finally come to pass. The United Kingdom officially left the European Union on January 31, 2020, after 47 years of membership. This event has brought about many changes, both positive and negative, that will affect the UK and the rest of the world.

One of the most significant changes brought about by Brexit is the end of free movement between the UK and the EU",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Write a 250-word article summarizing the changes brought about by Brexit. Write in Sudanese Arabic.,"

Brexit, the term used to describe the United Kingdom's withdrawal from the European Union, has brought about significant changes to the UK and its relationship with the EU. The UK officially left the EU on January 31, 2020, after 47 years of membership.

One of the most significant changes brought about by Brexit is the end of free movement between the UK and the EU. This means that UK citizens no longer have the automatic right to live and work in any EU country, and EU citizens no longer have the automatic right to live and work in the UK.",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Use Sudanese Arabic. Generate a 500-word story about a man who finds himself in an unfamiliar city.,"

Once upon a time, there was a man named Ahmed. Ahmed was a simple man who lived in a small village in Sudan. He was content with his life and the people he knew. However, one day, Ahmed received a letter from his cousin in a far-off city. The letter was urgent and it was asking Ahmed to come to the city as soon as possible.

Ahmed was hesitant at first, but he decided to take the risk and go to the city. He packed his bags and set off on his journey. The journey was long and tiring",Start,use {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Generate a 500-word story in Sudanese Arabic about a man who finds himself in an unfamiliar city.," everybody is speaking a different language, and he doesn't know how to communicate. He is lost and confused, but he is determined to find his way back home. He meets a group of people who are also lost and together they try to find their way out of the city. They face many challenges and obstacles, but they never give up. They keep pushing forward, and eventually, they find their way back home. The man is grateful for the people he met on his journey and for the lessons he learned along the way. He realizes that sometimes, the journey is more important than the destination, and that the",Middle,in {language_requested},Integrated
1.0,0.0205952376127243,0.1042787209153175,0.0,0.0,0.0,Generate a 500-word story about a man who finds himself in an unfamiliar city. Reply in Sudanese Arabic.,"

في أحد الأيام، وجد رجل نفسه في مدينة غريبة لم يسبق له أن زارها من قبل. كان يسافر عادة إلى المدن الساحلية حيث يستمتع بالشمس والبحر، لكن",End,reply in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Reply in Sudanese Arabic. Generate a science fiction story of 500 words with the following prompt: A computer virus is released that allows people to travel through time,".

The computer virus that was released was unlike any other. It was called the Time Traveler, and it allowed people to travel through time. At first, people were skeptical about the virus, but as they began to experiment with it, they realized that it was real.

People from all over the world began to travel through time, and they were amazed by what they saw. They traveled to ancient Egypt, where they saw the pyramids being built, and to medieval Europe, where they saw knights in shining armor. They even traveled to the future,",Start,reply in {language_requested},Stand alone
1.0,0.9833657145500184,0.984071720391512,0.0,0.0,0.0,Generate a science fiction story in Sudanese Arabic of 500 words with the following prompt: A computer virus is released that allows people to travel through time,". everybody is affected by the virus, but some people are more affected than others.

في سودان، بينما كا

كان محمد جالساً في مكتبه، يعمل على برنامج كمبيوتر جديد يمكنه من السفر عبر الزمن. ولكن قبل أن ي",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Generate a science fiction story of 500 words with the following prompt: A computer virus is released that allows people to travel through time. Use Sudanese Arabic.,"

Ali was a young computer programmer who had always been fascinated by the idea of time travel. He had spent countless hours studying the theories and hypotheses of time travel, and he had always dreamed of the day when he would be able to experience it for himself.

One day, while working on a new program, Ali stumbled upon a code that he had never seen before. It was a code that allowed people to travel through time.

At first, Ali was skeptical. He had never heard of such a thing before, and he wasn't sure if it was even possible",End,use {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,"Reply in Sudanese Arabic. Write a 500-word article on the topic of ""Effective Communication Skills"".","

Effective communication is a vital aspect of personal and professional life. It is the process of exchanging information, ideas, and emotions between individuals or groups. Effective communication involves the use of verbal and nonverbal cues, active listening, and clear and concise expression of thoughts and feelings.

One of the most important aspects of effective communication is active listening. Active listening involves paying attention to the speaker, understanding their message, and responding appropriately. It is important to avoid interrupting the speaker, and to show that you are engaged by nodding, making eye contact, and asking clar",Start,reply in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,"Write a 500-word article in Sudanese Arabic on the topic of ""Effective Communication Skills"".","
 hopefully, the article will be well-researched and informative, and will be written in a clear and concise manner.

Effective communication is a vital skill in any profession, whether you are a student, a teacher, a manager, or a leader. It is the ability to convey your thoughts, ideas, and feelings in a clear and concise manner, and to listen actively to others. Effective communication is essential for building and maintaining positive relationships, resolving conflicts, and achieving your goals.

One of the most important aspects of effective communication is active listening. Active listening involves pay",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,"Write a 500-word article on the topic of ""Effective Communication Skills"". Reply in Sudanese Arabic."," hopefully, you will be able to provide a comprehensive and informative article on this topic.
Effective communication is a vital skill in any profession, whether you are a student, a teacher, a manager, or a leader. It is the ability to convey your thoughts, ideas, and feelings in a clear and concise manner, and to listen actively to others. Effective communication is essential for building and maintaining relationships, resolving conflicts, and achieving your goals.
Effective communication involves several key elements, including:
1. Clarity: Clarity is the ability to express your thoughts and ideas in a",End,reply in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Reply in Sudanese Arabic. Generate an essay of 500 words on the topic of machine learning.,"

Machine learning is a branch of artificial intelligence that deals with the development of algorithms and statistical models to enable computers to improve their performance on a given task through experience. It is a subfield of computer science that involves the use of mathematical models and algorithms to enable computers to learn from data and make predictions or decisions without being explicitly programmed.

Machine learning has a wide range of applications in various fields, including healthcare, finance, marketing, and transportation. In healthcare, machine learning algorithms can be used to analyze medical data and predict disease outcomes, identify potential health risks, and develop personal",Start,reply in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Generate an essay in Sudanese Arabic of 500 words on the topic of machine learning.," hopefully, the essay will be well-structured and easy to understand.

Machine learning is a branch of artificial intelligence that deals with the development of algorithms and statistical models to enable computers to improve their performance on a given task through experience. Machine learning has become an integral part of our daily lives, from the recommendation systems on social media to the self-driving cars on the road.

Machine learning algorithms can be classified into three main categories: supervised learning, unsupervised learning, and reinforcement learning. Supervised learning involves training a machine learning model on a labeled dataset, where the",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Generate an essay of 500 words on the topic of machine learning. Use Sudanese Arabic.,"

Machine learning is a branch of artificial intelligence that deals with the development of algorithms and statistical models to enable computers to improve their performance on a given task through experience. It is a powerful tool that has the potential to revolutionize the way we live and work. In this essay, we will explore the concept of machine learning, its applications, and the challenges it presents.

Machine learning is a subset of artificial intelligence that involves the use of algorithms and statistical models to enable computers to learn from data and improve their performance on a given task. The algorithms used in machine learning are designed to identify patterns in data and make",End,use {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Respond in Sudanese Arabic. Compose a 500 word essay discussing the pros and cons of genetically modified food,"s.

Genetically modified (GM) foods have been a topic of debate for many years. Some people believe that GM foods are a solution to the world's food crisis, while others are concerned about the potential risks associated with them. In this essay, we will discuss the pros and cons of GM foods.

One of the main advantages of GM foods is that they can help to increase food production. GM crops are designed to be resistant to pests and diseases, which means that farmers can grow more food with fewer resources. This can help",Start,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Compose a 500 word essay in Sudanese Arabic discussing the pros and cons of genetically modified food,"s. hopefully, you will be able to provide a balanced view of the topic.

Genetically modified foods have been a topic of debate for many years. Some people believe that genetically modified foods are a solution to the world's food crisis, while others believe that they are dangerous and should be avoided. In this essay, I will discuss the pros and cons of genetically modified foods.

One of the main advantages of genetically modified foods is that they can help to increase food production. This is especially important in countries where food is scarce, such as Sud",Middle,in {language_requested},Integrated
1.0,0.0030936494003981,0.0116966699715703,0.0,0.0,0.0,Compose a 500 word essay discussing the pros and cons of genetically modified food. Write in Sudanese Arabic.,"

الجينات المعدلة أو المنتجات المعدلة وراثياً هي منتجات غذائية تم تغيير جيناتها بطرق لا تحدث بشكل طبيعي. هذه التقنية تثير الكثير من الجدل حول",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Respond in Sudanese Arabic. Write a 500 word essay on the causes of poverty.,"

Poverty is a complex issue that affects millions of people around the world. It is a multifaceted problem that has many causes, and it is difficult to identify a single root cause. In this essay, we will explore some of the main causes of poverty.

One of the main causes of poverty is inequality. Inequality refers to the unequal distribution of resources, opportunities, and power among different groups of people. This can take many forms, including economic, social, and political inequality. Economic inequality refers to the unequal distribution of wealth and income among different groups",Start,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write a 500 word essay in Sudanese Arabic on the causes of poverty.," nobody is able to read it.

Poverty is a complex issue that affects many people around the world. It is a multifaceted problem that can be caused by a variety of factors. In this essay, we will explore some of the main causes of poverty.

One of the main causes of poverty is lack of access to education. Education is essential for personal and economic development. It provides individuals with the knowledge and skills they need to secure better-paying jobs and improve their standard of living. However, many people in poverty-stricken areas lack access to quality education.",Middle,in {language_requested},Integrated
1.0,0.0033267624676227,0.0139323631301522,0.0,0.0,0.0,Write a 500 word essay on the causes of poverty. Reply in Sudanese Arabic.,"

الأسباب المؤدية للفقر

الفقر هو حالة اقتصادية تتميز بعدم القدرة على تأمين الاحتياجات الأساسية للفرد أو المجتمع من الغذاء والماء والسكن والتعليم",End,reply in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Answer in Sudanese Arabic. Write a blog post advocating for teaching students coding skills in school.,"

Blog Post:

Teaching students coding skills in school is an essential step towards preparing them for the future. In today's world, technology is rapidly advancing, and coding skills are becoming increasingly important. As a result, it is crucial that we start teaching coding skills to our students at an early age.

Coding skills are essential for students to understand how technology works and how to create their own digital products. By learning to code, students will develop critical thinking skills, problem-solving abilities, and creativity. These skills are essential for success in any field, whether",Start,answer in {language_requested},Stand alone
1.0,0.0069569293409585,0.010895637795329,0.0420613698661327,0.0002926179781426,0.0004582854512367,Write a blog post in Sudanese Arabic advocating for teaching students coding skills in school.," hopefully, the post will be shared widely and will inspire more people to take up coding as a career.

Title: تعليم البرمجة في المدارس: خطوة نحو مستقبل أكثر تقدمًا

Introduction:
في عالم اليوم المعتمد على التكنولوجيا، أصبح تعلم البرمجة",Middle,in {language_requested},Integrated
