estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,Okay. I'll pick you up at your hotel at eight o'clock.,"[""Okay. I'll come to take you to your hotel at eight.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399020d0>,35.477305389018234,54.41426859128875,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nموافق. نجي نديك للفندق ديالك على الثامنة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,What street is this?,"[""What's the name of this road?""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39902220>,6.27465531099474,24.605510895511287,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nواسمها هاذ الطريق؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,August twenty-ninth.,['August twenty-ninth.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39902730>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالتاسع و عشرون أوت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Do you want to settle the bill now?,['Can you check my bill now?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944cd0>,17.112717058426785,31.6809783873852,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تتحقق من الفاتورة ديالي دوكا؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I don't have any money.,"[""I don't have money.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944700>,61.29752413741059,69.32476509618942,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمعنديش الدراهم.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Our top-seller for the last four years has been the AX-four five zero copier.,['The product we sold the most over the past four years is the AX450 copier.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944a60>,12.66431088184324,33.30847631656362,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالحاجة لي بعناها كثر هاذ السنوات الأربعة الماضية هي آلة النسخ ايه إيكس أربعمئة و خمسون.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,It fits just right.,['Very good.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944970>,0.0,5.286493860845838,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمليح تماما.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I'd like to check my valuables.,['I want to put the important stuff.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944820>,5.660233915657916,10.139637631933136,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب نحط الأغراض المهمة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Mr. Kobayashi has been looking for you.,['Mr. Kobayashi is looking for you.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944fa0>,59.54165059120785,71.41744010906251,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسيد كوباياشي راهو يحوس عليك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I would like someplace small.,['I want a small place.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399446d0>,7.654112967106117,25.56877563334275,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب مكان صغير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Can you lend me a towrope, please?","['Can you lend me a rope for the laundry, please?']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944c70>,33.88714363186177,67.5156318448011,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تسلفلي حبل تع الجر، من فضلك؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Do you have any vacant seats for London?,['Are there any places left for London?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944b20>,15.181939159382823,34.43511675788512,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبقاو أماكن للندن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Do you still have seats for tonight's performance?,['Do you still have seats for the evening show?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944c40>,53.8772222047036,59.62024032176289,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمازال عندكم أماكن لعرض المساء؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Lovely idea.,['A great idea.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944c10>,31.947155212313625,34.55915029125407,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفكرة شابة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Sure, take your time.","['Sure, take your time.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399447c0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأكيد، خوذ وقتك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,How many bags can I bring onto the plane?,['How many bags can I take on the plane?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399448e0>,58.77283725105324,68.0431222814885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشحال من ساك نقدر ندي فالطيارة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Could you send a taxi to the main entrance of Westminster Mall?,['Can you send me a taxi to the main entrance of the Westminster Center?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399449d0>,50.67309892897293,69.069779738264,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثلي طاكسي للدخلة الرئيسية تع مركز واستمينستر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,How much is the fare? Would you write the fare out on a piece of paper?,['How much is the delivery fee? Can you write the delivery fee on a piece of paper for me?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944a90>,35.448014399611814,59.25654159833484,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشحال سعر التوصيلة؟ تقدر تكتبلي سعر التوصيلة على ورقة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Where did Mr. Jones learn Japanese?,['Where did Mr. Jones learn Japanese?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944f40>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم السيد جونس اليابانية؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I'll make a couple of ham sandwiches.,"[""I'll have two sandwiches with pork.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39944d90>,22.03359678996931,32.35387395118475,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nناخذ اثنين سندويتش بلحم الخنزير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"To Tokyo, please.","['To Tokyo, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3989fb80>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلطوكيو، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
