estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,True,اوه، ولا شيء. انت هنا، على كل حال.,['أوه، ولا يهم. أنت هنا على أي حال.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a762e0>,11.13260756993763,34.16140950113697,0.037655739033527036,0.6674749255180359,0.05641521140933037,0.9150292563717812,0.051621568943936394,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOh, it's nothing. You're here, anyway.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,كان مفروض تأخذ الرحلة ثمانية اثنين صفر، اللي أقلعت قبل خمسة عشر دقيقة. طيب. اقدر ارتب لك رحلة ثانية.,['كان من المفترض أن تأخذ الرحلة ثمانية اثنين صفر، والتي أقلعت قبل خمس عشرة دقيقة. تمام. أستطيع ترتيب رحلة أخرى لك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a76310>,35.25734999573675,51.99271401236035,0.0,0.00841471180319786,0.0,0.9888257248094305,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,هذا السن رخو.,['السن مرتخي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a76ac0>,19.3576934939088,22.973812775979845,0.03765799136915193,0.182982936501503,0.20580056309700012,0.42703032377175987,0.08788308109172246,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe tooth is loose.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مقعد لغير المدخنين، لو سمحت.,['مقعد لغير المدخنين، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a76b50>,69.89307622784945,65.32144962207892,6.519139032041491e-07,0.004950864240527153,0.00013167678844183683,0.32554986397735775,4.2867360566215294e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nA non-smoking seat, please.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,بكم الفطر الطازج؟,['بكم الفطر الطازج؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a76a30>,100.00000000000004,100.0,0.00014568096990434827,0.40117892622947693,0.00036313215969130397,0.8050425143446773,0.0002923368268773002,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much are fresh mushrooms?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اذا ممكن، ما ابغى اخلع الضرس.,['إذا أمكن، أفضل ألا أخلع السن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a76850>,4.02724819242185,19.197663749294183,0.01083773992023862,0.1344418227672577,0.08061286062002182,0.8876434208359569,0.07155547536412837,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf possible, I'd rather not have the tooth out.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,نبغى غرفة مطلة على البحيرة.,['نبغى غرفة تطل على البحيرة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a767f0>,52.53819788848316,70.61175146691495,0.4798704092451267,0.9808605909347534,0.489234060049057,0.9925967817835044,0.48561215354357173,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe'd like a room overlooking the lake.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,افهم، بس ما اقدر أقوله.,['أفهم، لكن ما أقدر أقولها.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a760d0>,10.552670315936318,38.12828612199656,0.4122882853793328,0.7790627479553223,0.52921062707901,0.9530773164588027,0.504378644297943,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI understand, but I can't say it.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ادور على بطائق تقليدية من هاواي.,['أدور على بعض البطاقات اللي تكون عادةً هاوايية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a768e0>,5.439330544349821,30.136730254319446,0.021488186788069186,0.029019586741924286,0.7404718399047852,0.9926117483410053,0.7350010476051698,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for some cards that are typically Hawaiian.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اعذرني. اضغط زر التصوير، لو سمحت.,['عفواً. اضغط زر الكاميرا، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49c70>,32.90385879986622,53.98854094778007,0.0006382188369989522,0.025809261947870255,0.024728287011384964,0.03810772142605856,0.0009423386727734804,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nExcuse me. Press the shutter, please.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,بونساي شكلها هواية العجائز.,['البونساي يبدو كهواية شخص كبير في السن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49b80>,6.754312828675707,24.93056492883145,0.006715167364200525,0.06722073256969452,0.09989726543426514,0.3006520530907437,0.0300343179509628,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nBonsai sounds like an old person's hobby.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اقدر اخذ تذكرة متعددة؟,['هل يمكنني الحصول على تذكرة متعددة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49a30>,44.63236137853326,48.16976588502195,0.0,0.007789857219904661,0.0,0.9851312593091279,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I have a multiple ticket?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ابغى تفاح، لو سمحت.,['أبغى بعض التفاح، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49580>,41.11336169005198,67.30970125505674,0.7485408637656192,0.9167893528938293,0.8164807558059692,0.9812073055072688,0.8011368824029134,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like some apples, please.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,انت فعلتها.,['سويتِها.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49460>,21.3643503198117,14.235851139396033,0.2445966869988041,0.27008524537086487,0.9056277275085449,0.8010975799988955,0.7254961808869945,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou did it.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مئة و خمس و ثلاثين ين لكل دولار.,['مئة وخمسة وثلاثين ين لكل دولار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49400>,36.462858619364674,77.95963204473225,0.0028721451011625154,0.29285499453544617,0.009807396680116653,0.7701484446879476,0.007553151299629582,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nA hundred and thirty-five yen per dollar.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,هل ما يزال محجوز بالكامل؟,['هل ما زال محجوز بالكامل؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49160>,59.11602603314155,77.7401570957127,0.00010620040627641429,0.011581635102629662,0.009169724769890308,0.13774524605832994,0.0012630859947157034,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs it still fully booked?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,وش فيه في الاوبرا اليوم؟,['إيش أوبرا اليوم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49640>,11.386050660556927,38.11736228260368,0.10091311760352895,0.1051306203007698,0.9598832130432129,0.11770509973575827,0.11298314932593148,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat's today's opera?\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ابغى تذكرتين لرحلة ذهاب وعودة الى اوكسفورد.,['أبغى تذكرتين ذهاب وعودة لأوكسفورد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49790>,38.077917831686925,52.53145538902355,0.7046481521309715,0.979363203048706,0.7194962501525879,0.9934149098116904,0.7147583024551826,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like two round-trip tickets to Oxford.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,وين اقدر اشتري قسيمة تذكرة الرفع؟,['وين أقدر أشتري تذكرة مصعد مخفضة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49670>,7.474875887495341,23.719625078397787,0.39303267231385064,0.6729940176010132,0.5840061902999878,0.9775034977355972,0.5708680937174788,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I buy a coupon lift ticket?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,قد سمعت بالاسبوع الذهبي في اليابان؟,['عمرك سمعت عن الأسبوع الذهبي في اليابان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a496a0>,48.63383168079942,64.94985057579437,0.03622749666202818,0.29828330874443054,0.12145331501960754,0.7137087533483282,0.08668229405266588,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHave you ever heard of a Golden Week in Japan?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,على طول في نهاية القاعة.,['آخر الممر كله.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49e50>,7.16047614494885,6.349455015001329,0.05058291092105316,0.16251634061336517,0.31124815344810486,0.6537209369125776,0.20346943448440483,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's all the way down the hall.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,علمني مكان حلو لهذا النهر، لو سمحت.,['قل لي عن مكان جيد على هذا النهر، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49d30>,39.553325358771794,56.847848894660345,0.0013976155060040907,0.5459924340248108,0.002559770829975605,0.9411406756844372,0.0024091044485205536,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nTell me a good spot of this river, please.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,رحلتنا الهايكنج بتكون فلة مرة.,['رحلة المشي الجبلي حقتنا بتكون مرة ممتعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49d60>,6.690080689159478,27.348132445433983,0.5317936618777708,0.9742486476898193,0.5458500385284424,0.9898712338472251,0.5403212511337047,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur hiking trip should be lots of fun.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تقدر ترسله لعنواني في اليابان عن طريق بريد جمع الطرود العالمية؟,['هل يمكنك إرسالها إلى عنواني في اليابان عبر البريد الدولي المدفوع عند الاستلام؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49970>,10.414419091986518,32.619295650199845,0.0,0.018376855179667473,0.0,0.9900444932281971,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send it to my address in Japan by collect international parcel post?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مخارج الطوارئ موجودة بالمقدمة، الوسط، و خلف الطائرة.,['مخارج الطوارئ موجودة في الأمام، والوسط، والخلف من هذه الطائرة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a499a0>,35.562549056277234,57.458939240810714,0.004751386250429618,0.1539185792207718,0.03086947835981846,0.9804965676739812,0.030267417577688235,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe emergency exits are located in the front, middle, and back of this plane.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ادور على شيء انيق.,['أدور على شيء رسمي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49f40>,14.535768424205482,50.59711122211121,0.34982754037909203,0.8263992071151733,0.4233154356479645,0.9811635397491045,0.4153416712707911,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for something dressy.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اوك. باخذك من عند فندقك الساعة ثمانية بالضبط.,['حسنًا. سأوصلك من فندقك الساعة الثامنة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49ee0>,17.609282679116177,32.77530017667903,0.0016388913833429927,0.10741081088781357,0.015258160419762135,0.9754508533515036,0.01488358560203111,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOkay. I'll pick you up at your hotel at eight o'clock.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,أي شارع هذا؟,['وش اسم هالشارع؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49850>,9.652434877402245,16.715656279081976,0.22452777777525235,0.24169722199440002,0.9289630055427551,0.565406178124249,0.5252414225827446,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat street is this?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تسعة و عشرين أغسطس.,['التاسع والعشرون من أغسطس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a493a0>,28.917849332325716,38.745040047325666,0.0,0.23496226966381073,0.0,0.6656101949047297,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nAugust twenty-ninth.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تبغى تدفع الفاتورة الان؟,['تبغى تسدد الفاتورة الآن؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49070>,23.356898886410015,48.25443664307827,0.6287887470038633,0.9814699292182922,0.6406602263450623,0.9914866332546808,0.6352060508790475,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you want to settle the bill now?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ما عندي أي فلوس.,['ما عندي فلوس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49610>,40.93653765389909,65.04794664598525,0.18106229163296383,0.19718806445598602,0.9182213544845581,0.6200645962962881,0.5693565534790983,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI don't have any money.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,الأفضل مبيعا عندنا لاربع سنوات ماضية هو الة تصوير ايه اكس أربعمئة وخمسين .,['أفضل منتج مبيعًا لدينا خلال السنوات الأربع الماضية كان آلة النسخ AX-450.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49280>,3.4901807086831904,21.10794993233328,0.0,0.12735000252723694,0.0,0.9745500843273476,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur top-seller for the last four years has been the AX-four five zero copier.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تناسب تماما.,['مقاسه مناسب تمامًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49520>,5.522397783539471,48.64291276695321,0.0,0.15184812247753143,0.0,0.22211442864499986,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt fits just right.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ابغى اتأكد من الأشياء الثمينة.,['أبغى أشيك على أغراضي الثمينة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a49b20>,22.416933501922287,32.47685673709045,0.7254693270492574,0.9729779362678528,0.7456174492835999,0.9931241341982968,0.7404906837629176,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like to check my valuables.\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,سيد كوباياشي يبحث عنك.,['الأستاذ كوباياشي كان يدور عليك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a499d0>,31.455601883230702,33.29345447024375,0.003111515129847975,0.004909174516797066,0.6338163614273071,0.023057261219946668,0.01461406941090555,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nMr. Kobayashi has been looking for you.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ابغى مكان صغير.,['أريد مكان صغير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a35520>,46.30777161991026,63.344502719502735,1.183057412409115e-05,0.0010027551325038075,0.011798068881034851,0.9970746816397877,0.011763555773522111,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like someplace small.\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تقدر تسلفني تويرب، لو سمحت؟,['ممكن تعطيني حبل سحب، لو سمحت؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a35250>,21.42348888333949,34.79984349158652,0.022621313888628203,0.05098259821534157,0.44370657205581665,0.18045375714427792,0.08006851799708038,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan you lend me a towrope, please?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عندك مقاعد فاضية الى لندن؟,['هل عندكم مقاعد شاغرة إلى لندن؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a35220>,10.600313379512592,39.424768424874785,5.8302845546141444e-05,0.009755629114806652,0.0059763286262750626,0.9813951298128814,0.005865139807987654,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you have any vacant seats for London?\nTranslation:'}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,باقي عندك مقاعد لعرض الليلة؟,['هل ما زال لديكم مقاعد لأداء الليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a35100>,10.600313379512592,33.11314488858413,7.747010217180363e-05,0.020393146201968193,0.003798830322921276,0.9108431343920529,0.0034601385183531896,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you still have seats for tonight's performance?\nTranslation:""}]}]",,(),sau,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,فكرة حلوة.,['فكرة جميلة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39a35e20>,0.0,29.445003393014435,0.0032496220086470906,0.3217775821685791,0.01009896956384182,0.47366568286088295,0.004783535314648409,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nLovely idea.\nTranslation:'}]}]",,(),sau,False,None,None
