estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,ويمكن القيام بذلك بسهولة باستخدام منبه هادئة نسبياً ليُعيدك إلى وعيك دون إيقاظك كلياً.,['يمكن القيام بذلك بسهولة باستخدام منبه هادئ نسبيًا لكي يعيدك إلى وعيك دون أن يوقظك من نومك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111d00>,42.33412377983107,64.02896909112992,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن القيام بده بسهولة باستعمال منبه هادية بشكل نسبي عشان يرجعك لوعيك بدون ما يصحيك من نومك.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,سافروا عودةً إلى باريس في عربة يحيط بهم حشد كبير من الناس الذين يصرخون ويهتفون ضد الملك والملكة.,['عادوا إلى باريس في عربة وكان يحيط بهم الكثير من الناس الذين كانوا يصرخون ويهتفون ضد الملك والملكة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111520>,58.64743253311697,70.49754982638396,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرجعوا لباريس في عربة وبيحاوطهم ناس كتير كانوا بيصرخوا ويهتفوا ضد الملك والملكة.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,اكتشفَ د. توني مول مرضَ السّل شديد المقاومةِ للأدويةِ أو ما بعرف ب (XDR-TB) في منطقةِ كوازولوناتال في جنوب إفريقيا.,['اكتشف الدكتور توني مول مرض السل المقاوم للأدوية بشدة (XDR-TB) في منطقة كوازولو ناتال بجنوب إفريقيا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111dc0>,32.39186289512223,50.05140411112845,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاكتشف الدكتور توني مول مرض السل اللي بيقاوم الأدوية بشدة (XDR-TB) في منطقة كوازولوناتال بجنوب إفريقيا.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,إن فكرة التزلج قديمة جداً — يعود تاريخ لوحات الكهوف التي تصور المتزلجين إلى سنة ٥٠٠٠ قبل الميلاد!,['فكرة التزلج قديمة جداً - لوحات الكهف التي تصور المتزلجين يعود تاريخها إلى ٥٠٠٠ سنة قبل الميلاد!'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111280>,55.283776706410904,70.12499494042346,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة التزلج قديمة قوي - لوحات الكهف بتصور المتزلجين بيرجع تاريخها ل  ٥٠٠٠ سنة قبل الميلاد!\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,في بعض الأحيان، يواجه المسافرون الذين يجدون سهولة في التكيف مع الثقافة الجديدة صعوبة خاصة في إعادة التكيف مع ثقافتهم الأصلية.,['المسافرون الذين كان من السهل عليهم التأقلم مع الثقافة الجديدة أحياناً يواجهون صعوبة خاصة للتأقلم من جديد مع ثقافتهم الأصلية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111670>,35.47575787120113,51.30241329138806,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالمسافرين اللي كان سهل عليهم يتأقلموامع الثقافة الجديدة أحياناً بيواجهوا صعوبة بشكل خاص عشان يتأقلموا من جديد مع ثقافتهم الأصلية.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,يمكنك أن تسمع صوت السيّاح والبائعين هنا دائماً عادةً. فقصة الصوت والضوء تشبه قصة كتابٍ.,['يمكنك سماع أصوات السياح والبائعين هنا دائمًا بشكل طبيعي. فقصة الصوت والضوء تشبه قصة كتاب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111610>,52.84128964134658,61.88858137137825,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تسمع صوت السياح والبائعين هنا علطول عادي. فقصة الصوت والضوء تشبه قصة كتاب.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لم يكن من الممكن أن تتضمن الوَجَباتِ الرومانية القديمةِ الأطعمةَ التي جاءت إلى أوروبا من أمريكا أو من آسيا في القرون اللاحقة.,['لم يكن من الممكن أن تحتوي الوجبات الرومانية القديمة على الطعام الذي جاء إلى أوروبا من أمريكا أو آسيا في القرون اللاحقة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d91111f0>,48.31872786367885,65.21949557609162,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمكنش ممكن الوجبات الرومانية القديمةِ يبقى فيها الأكل اللي جه لأوروبا من أمريكا أو آسيا في القرون اللي بعد كده.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي. كما يوفرون الظل.,['النباتات تصنع طعامها من الشمس عن طريق التمثيل الضوئي وتوفر أيضًا الظل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111250>,44.28500142691472,54.82804068549729,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالنباتات بتصنع طعامها من الشمس عن طريق التمثيل الضوئي وبيوفروا كمان الضل.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,['يتطابق تكوين البلورات هذه مع تركيب بول الحيوانات الأليفة المصابة، عند مقارنتها باستخدام التحليل الطيفي بالأشعة تحت الحمراء (FTIR).'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111160>,55.33243933750957,65.7683669524809,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتكوين البلورات دى بيتطابق مع تركيب بول الحيوانات الأليفة المصابة ، عند مقارنتها باستخدام التحليل الطيفي بالأشعة تحت الحمراء (FTIR).\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,['كان من ضمن الخسائر نيكولاس ألدين الذي يبلغ من العمر خمسة وعشرين عامًا وذاكاري كوديباك الذي يبلغ من العمر واحد وعشرين عامًا، وكان كوديباك يعمل سائقًا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111f70>,43.293133316534956,59.62502770121698,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكان من ضمن الخسائر نيكولاس ألدين اللي عنده خمسة وعشرين سنة وذاكاري كوديباك اللي عنده واحد وعشرين سنة، وكان كوديباك شغال سواق.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,في سبيل المقارنة بين التعداد السكاني التي تدهش الكثيرين: عدد السكان الأمريكان الأفريقيين اللذين يقيمون في الولايات المتحدة الأمريكية أكثر من عدد المواطنين الكنديين.,['من أجل المقارنة بين التعداد السكاني الذي يدهش الكثير من الناس: عدد السكان الأمريكيين الأفارقة الموجودين في أمريكا أكبر من عدد المواطنين الكنديين.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111e80>,43.41569136495946,57.32686394325168,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعشان المقارنة بين التعداد السكاني اللي بيدهش ناس كتيرة: عدد السكان الأمريكان الأفريقيين اللي موجودين في أمريكا أكبر من المواطنين الكنديين.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت، إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.,['يجب أن تتذكر أن الموسيقى في المنصات الرئيسية قد تكون انتهت، ولكن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111eb0>,79.49894543350224,82.71540030516837,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلازم تتذكر إن الموسيقي في المنصات الرئيسية ممكن تكون خلصت، لكن فيه أقسام من المهرجان ممكن تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,أنواع النبيذ الفرنسي متعددة، ولكن النبيذ النيوزيلندي والأسترالي قد يحظيا بانتشار أوسع.,['أنواع النبيذ الفرنسي كثيرة، ولكن من الممكن أن يكون انتشار النبيذ النيوزيلندي والأسترالي واسعاً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d91113d0>,51.37848724234493,61.03665962252851,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالنبيذ الفرنسي أنواعه كتير، ولكن النبيذ النيوزيلندي والأسترالي ممكن يكون انتشارهم واسع.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,فرّ جميعهم عائدين من حيث وقعت الحادثة.,['كلهم هربوا وعادوا من المكان الذي حدث فيه الحادث.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111340>,5.439330544349821,18.689934904118754,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكلهم هربوا ورجعوا من المكان إللي حصل فيه الحادث.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,يعتمد مطبخ مايوركا، مثل بقية المناطق المماثلة في البحر الأبيض المتوسط، على الخبز والخضروات واللحوم (خاصة لحم الخنزير)، ويُستخدم زيت الزيتون في جميع الأشياء.,['مطبخ مايوركا، مثل مناطق أخرى من البحر الأبيض المتوسط، يعتمد على الخبز والخضروات واللحوم (خاصة لحم الخنزير) ويستخدم زيت الزيتون باستمرار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111460>,62.46060922532775,64.84961764803143,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمطبخ مايوركا ، زيه زى حتت تانية من البحر الأبيض المتوسط \u200b\u200b، بيعتمد  على العيش والخضار واللحوم (بالذات لحم الخنزير) وبيستعمل زيت الزتون على طول.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,إذا قررت زيارة منطقة القطب الشمالي أو القطب الجنوبي في الشتاء، فسوف تجرب الليل القطبي، وهو يعني أن الشمس لا ترتفع فوق الأفق.,['إذا زرت المناطق القطبية الشمالية أو القطبية الجنوبية في الشتاء سترى الليل القطبي، الذي يعني أن الشمس لا تشرق فوق الأفق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111be0>,31.417232281786536,50.13466883615697,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو زرت المناطق القطبية الشمالية أو القطبية الجنوبية في الشتاء هتشوف الليل القطبي، اللى معناه أن الشمس مش بتشرق فوق الأفق.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,ذهب أكثر من 4 ملايين شخص إلى روما لحضور الجنازة.,['أكثر من أربعة ملايين شخص ذهبوا إلى روما لحضور الجنازة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111c70>,60.04981752197521,74.03584794514845,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأكتر من أربعة مليون شخص راحوا روما عشان يحضرورا الجنازة.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لقد غرقت جميع السفن باستثناء طراد بريطاني واحد. وغرق وما يقرب من 200 شخص أمريكي وألماني.,['غرقت كل السفن إلا سفينة حربية بريطانية واحدة. ومات حوالي 200 أمريكي وألماني.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111bb0>,24.702186464847927,34.95476546084274,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nغرقت كل السفن إلا سفينة حربية بريطانية واحدة. ومات حوالى 200 أمريكي وألماني.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,كوني حازمة في رفض الرجال، ولا تخافي من التمسك بموقفك (لا تجعل الاختلافات الثقافية الأمر مقبولاً!).,['يجب أن تكوني قوية أمام الرجال، ولا تخافي من التمسك بموقفك (الاختلافات الثقافية أو غيرها لا تجعل الأمر مقبولاً!).'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111040>,54.164384974646204,73.65389727294843,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلازم تكوني قوية قدام الرجالة، ومتخافيش أنك تتمسكي بموقفك (الاختلافات في الثقافة أو غيره مبتخليش الأمر مقبول!).\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لقد أدت عمليات إنزال يوم النصر والمعارك التالية له إلى تحرير شمال فرنسا، لكن الجنوب لم يكن قد حُرر بعد.,['عمليات الإنزال التي كانت في اليوم المشهود والمعارك التالية له أدت إلى تحرير شمال فرنسا، لكن الجنوب لم يكن قد تحرر بعد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111970>,55.73053677657168,70.59815125843546,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعمليات الإنزال اللي كانت في اليوم المشهود والمعارك التالية ليه أدت إلى تحرير شمال فرنسا، لكن الجنوب مكنش اتحرر لسه.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,عند استغلال جميع الموارد المتاحة بشكل فعال عبر الإدارات الوظيفية في المنظمة، يمكن أن يتحقق الإبداع والبراعة.,['عندما تستغل جميع الموارد المتاحة بشكل فعال عن طريق الإدارات الوظيفية في المنظمة، يمكن تحقيق الإبداع والبراعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111850>,67.09422602469941,76.17432065335485,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلما تستغل جميع الموارد المتاحة بشكل فعال عن طريق الإدارات الوظيفية في المنظمة، ممكن تتحقق الإبداع والبراعة.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,بلغ الطراز القوطي ذروته في فترة ما بين القرنين العاشر أو الحادي عشر إلى القرن الرابع عشر.,['وصل الطراز القوطي إلى ذروته في الفترة ما بين القرنين العاشر أو الحادي عشر إلى القرن الرابع عشر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111880>,76.30637969873823,86.0744616141993,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالطراز القوطي وصل أقصى حد ليه في فترة ما بين القرنين العاشر أو الحداشر إلى القرن الأربعتاشر.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,"إن أي زيارات خارج ""غوما"" يجب البحث عنها لفهم حالة القتال المستمر في مقاطعة شمال ""كيفو""، في حين أن ""غوما"" آمنة بشكل معقول.",['أي زيارات خارج غوما يجب أن نبحث عنها لكي نفهم حالة القتال المستمر في مقاطعة شمال كيفو، في وقت أن غوما آمنة بشكل معقول.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3d9111d30>,45.49620754412872,62.969256207803994,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأي زيارات خارج غوما لازم نبحث عنها عشان نفهم حالة القتال المستمر في مقاطعة شمال كيفو، في وقت أن غوما آمنة بشكل معقول.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
