estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,ممكن القيام بده بسهولة باستعمال منبه هادية بشكل نسبي عشان يرجعك لوعيك بدون ما يصحيك من نومك.,['وممكن تعمل ده بسهولة باستخدام منبه هادي نسبياً عشان يصحيك من غير ما يصحيك كلياً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c04754c0>,17.70268187553889,39.16754120796996,0.614250057816701,0.9861674904823303,0.6228658556938171,0.9902902850881219,0.6168180058066872,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nويمكن القيام بذلك بسهولة باستخدام منبه هادئة نسبياً ليُعيدك إلى وعيك دون إيقاظك كلياً.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,رجعوا لباريس في عربة وبيحاوطهم ناس كتير كانوا بيصرخوا ويهتفوا ضد الملك والملكة.,['سافروا راجعين باريس في عربية حوالينهم ناس كتير بيصرخوا وبيشجعوا ضد الملك والملكة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475550>,34.40982499711923,55.530016085404135,0.7997542790638477,0.9805307388305664,0.8156340718269348,0.9819459572900087,0.8009085794584472,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nسافروا عودةً إلى باريس في عربة يحيط بهم حشد كبير من الناس الذين يصرخون ويهتفون ضد الملك والملكة.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,اكتشف الدكتور توني مول مرض السل اللي بيقاوم الأدوية بشدة (XDR-TB) في منطقة كوازولوناتال بجنوب إفريقيا.,['اكتشف د. توني مول مرض السل شديد المقاومة للأدوية أو اللي معروف بـ (XDR-TB) في منطقة كوازولوناتال في جنوب إفريقيا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475430>,52.92215035851548,63.55860625978672,0.03577837416471752,0.15620534121990204,0.22904706001281738,0.16442240960896015,0.03766046952115554,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nاكتشفَ د. توني مول مرضَ السّل شديد المقاومةِ للأدويةِ أو ما بعرف ب (XDR-TB) في منطقةِ كوازولوناتال في جنوب إفريقيا.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,فكرة التزلج قديمة قوي - لوحات الكهف بتصور المتزلجين بيرجع تاريخها ل  ٥٠٠٠ سنة قبل الميلاد!,['فكرة التزلج قديمة جداً — رسومات الكهوف اللي بتصور المتزلجين بترجع لسنة ٥٠٠٠ قبل الميلاد!'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c04759d0>,39.94463928700864,54.93815644540933,0.001214901034024496,0.0019491013372316957,0.6233134269714355,0.003244898049160838,0.0020225885231953677,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإن فكرة التزلج قديمة جداً — يعود تاريخ لوحات الكهوف التي تصور المتزلجين إلى سنة ٥٠٠٠ قبل الميلاد!\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,المسافرين اللي كان سهل عليهم يتأقلموامع الثقافة الجديدة أحياناً بيواجهوا صعوبة بشكل خاص عشان يتأقلموا من جديد مع ثقافتهم الأصلية.,['أحياناً، المسافرين اللي بيتأقلموا بسهولة مع الثقافة الجديدة بيلاقوا صعوبة خاصة في إعادة التأقلم مع ثقافتهم الأصلية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475a60>,36.251934404719265,51.048815285121506,0.029318293803953788,0.10953929275274277,0.26765093207359314,0.11648766603320837,0.031178032388865656,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي بعض الأحيان، يواجه المسافرون الذين يجدون سهولة في التكيف مع الثقافة الجديدة صعوبة خاصة في إعادة التكيف مع ثقافتهم الأصلية.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,ممكن تسمع صوت السياح والبائعين هنا علطول عادي. فقصة الصوت والضوء تشبه قصة كتاب.,['ممكن تسمع صوت السياح والبياعين هنا دايماً عادةً. فقصة الصوت والضوء زي قصة كتاب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c04759a0>,50.7645330089512,66.00386775550379,0.3316999544949297,0.45636120438575745,0.7268364429473877,0.4961380138993263,0.36061118923356794,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nيمكنك أن تسمع صوت السيّاح والبائعين هنا دائماً عادةً. فقصة الصوت والضوء تشبه قصة كتابٍ.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,مكنش ممكن الوجبات الرومانية القديمةِ يبقى فيها الأكل اللي جه لأوروبا من أمريكا أو آسيا في القرون اللي بعد كده.,['ماكانش ممكن إن الوَجَباتِ الرومانية القديمةِ تتضمن الأكلات اللي جت لأوروبا من أمريكا أو من آسيا في القرون اللي بعد كده.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475280>,50.14941782324259,67.00594168948791,0.6706147670178062,0.9902905821800232,0.6771898865699768,0.9911542596528307,0.6711996406676497,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلم يكن من الممكن أن تتضمن الوَجَباتِ الرومانية القديمةِ الأطعمةَ التي جاءت إلى أوروبا من أمريكا أو من آسيا في القرون اللاحقة.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,النباتات بتصنع طعامها من الشمس عن طريق التمثيل الضوئي وبيوفروا كمان الضل.,['النباتات بتعمل أكلها من الشمس عن طريق عملية التمثيل الضوئي. وكمان بيوفروا ضل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475b20>,41.4337303262533,59.21911536494595,0.014324326113424046,0.018320046365261078,0.7818935513496399,0.0205951735842973,0.016103233414488508,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nتصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي. كما يوفرون الظل.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,تكوين البلورات دى بيتطابق مع تركيب بول الحيوانات الأليفة المصابة ، عند مقارنتها باستخدام التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,['تكوين البلورات دي زي اللي موجودة في بول الحيوانات الأليفة المتأثرة لما بنقارنها بالتحليل الطيفي بالأشعة تحت الحمراء (FTIR).'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475e20>,52.31055796200357,60.92725033220745,0.3773294106284304,0.8581936955451965,0.4396786093711853,0.9203467182815075,0.40465676523334726,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nتكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,كان من ضمن الخسائر نيكولاس ألدين اللي عنده خمسة وعشرين سنة وذاكاري كوديباك اللي عنده واحد وعشرين سنة، وكان كوديباك شغال سواق.,['وقع من ضمن الخسائر نيكولاس ألدين صاحب الـ 25 سنة وذاكاري كوديباك صاحب الـ 21 سنة. كان كوديباك السواق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475190>,44.41633526891422,49.92367804326927,0.13626001964602263,0.4475480020046234,0.30445900559425354,0.46335250698029995,0.14107184351482654,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nوقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,عشان المقارنة بين التعداد السكاني اللي بيدهش ناس كتيرة: عدد السكان الأمريكان الأفريقيين اللي موجودين في أمريكا أكبر من المواطنين الكنديين.,['بالمقارنة بين التعداد السكاني اللي بيذهل الكتيرين: عدد السكان الأمريكان الأفارقة اللي عايشين في الولايات المتحدة الأمريكية أكتر من عدد المواطنين الكنديين.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0475bb0>,45.67890239299981,60.53642190410482,0.3399883543300106,0.9060550928115845,0.3752402663230896,0.9484537951648235,0.35589805469279345,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي سبيل المقارنة بين التعداد السكاني التي تدهش الكثيرين: عدد السكان الأمريكان الأفريقيين اللذين يقيمون في الولايات المتحدة الأمريكية أكثر من عدد المواطنين الكنديين.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لازم تتذكر إن الموسيقي في المنصات الرئيسية ممكن تكون خلصت، لكن فيه أقسام من المهرجان ممكن تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.,['افتكر إنه على الرغم من إن الموسيقى في المنصات الرئيسية ممكن تكون خلصت، إلا إنه فيه أقسام من المهرجان ممكن تفضل تشغل موسيقى لحد وقت متأخر من الليل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c04751c0>,48.6600544380071,66.49539762842782,0.31631920977716277,0.9692716598510742,0.32634732127189636,0.9747172626666725,0.31809636766874394,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nتذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت، إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,النبيذ الفرنسي أنواعه كتير، ولكن النبيذ النيوزيلندي والأسترالي ممكن يكون انتشارهم واسع.,['أنواع النبيذ الفرنسي كتير، لكن النبيذ النيوزيلندي والأسترالي ممكن ينتشروا أكتر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c04750a0>,53.0578139786055,64.03250955193776,0.04549598511073771,0.13497433066368103,0.33707138895988464,0.18783222511410713,0.06331286901063782,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنواع النبيذ الفرنسي متعددة، ولكن النبيذ النيوزيلندي والأسترالي قد يحظيا بانتشار أوسع.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,كلهم هربوا ورجعوا من المكان إللي حصل فيه الحادث.,['كلهم جريوا راجعين من مكان ما حصلت الحادثة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa8b20>,6.999461716671591,24.564221629975,0.5789386302537025,0.969689130783081,0.59703528881073,0.9845186043530703,0.5877923492894721,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفرّ جميعهم عائدين من حيث وقعت الحادثة.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,مطبخ مايوركا ، زيه زى حتت تانية من البحر الأبيض المتوسط ​​، بيعتمد  على العيش والخضار واللحوم (بالذات لحم الخنزير) وبيستعمل زيت الزتون على طول.,['المطبخ في مايوركا، زي بقية المناطق اللي زيها في البحر الأبيض المتوسط، بيعتمد على العيش والخضار واللحمة (خصوصًا لحم الخنزير)، وزيت الزيتون بيستخدم في كل حاجة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa8a30>,41.10640420453577,49.4639711502656,0.5913113121346214,0.9857749938964844,0.5998440980911255,0.9866894513834268,0.591859844061119,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nيعتمد مطبخ مايوركا، مثل بقية المناطق المماثلة في البحر الأبيض المتوسط، على الخبز والخضروات واللحوم (خاصة لحم الخنزير)، ويُستخدم زيت الزيتون في جميع الأشياء.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لو زرت المناطق القطبية الشمالية أو القطبية الجنوبية في الشتاء هتشوف الليل القطبي، اللى معناه أن الشمس مش بتشرق فوق الأفق.,['لو قررت تزور منطقة القطب الشمالي أو القطب الجنوبي في الشتا، هتجرب الليل القطبي، يعني الشمس مش هتطلع فوق الأفق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa8940>,18.73584146445132,43.754306644354216,0.6423643337103897,0.9859529733657837,0.6515161991119385,0.9875128978164867,0.6433806497594134,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإذا قررت زيارة منطقة القطب الشمالي أو القطب الجنوبي في الشتاء، فسوف تجرب الليل القطبي، وهو يعني أن الشمس لا ترتفع فوق الأفق.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,أكتر من أربعة مليون شخص راحوا روما عشان يحضرورا الجنازة.,['أكتر من 4 مليون شخص راحوا روما عشان يحضروا الجنازة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa8130>,65.35194995338728,75.2565838130537,0.32211005627924116,0.3646160662174225,0.8834225535392761,0.3719334974884987,0.32857444009808345,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nذهب أكثر من 4 ملايين شخص إلى روما لحضور الجنازة.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,غرقت كل السفن إلا سفينة حربية بريطانية واحدة. ومات حوالى 200 أمريكي وألماني.,['كل السفن غرقت ماعدا طراد بريطاني واحد. وغرق حوالي 200 شخص أمريكي وألماني.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa8310>,29.338845313560782,43.42470037283992,0.0028914513994815483,0.18169653415679932,0.01591362990438938,0.19737588800489902,0.0031409668337601705,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلقد غرقت جميع السفن باستثناء طراد بريطاني واحد. وغرق وما يقرب من 200 شخص أمريكي وألماني.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لازم تكوني قوية قدام الرجالة، ومتخافيش أنك تتمسكي بموقفك (الاختلافات في الثقافة أو غيره مبتخليش الأمر مقبول!).,['كوني حازمة في رفض الرجالة، وما تخافيش إنك تمسكي بموقفك (ما تخليش الاختلافات الثقافية تخلي الموضوع مقبول!).'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa8220>,21.532282031015967,45.67366100155894,0.5961480269106687,0.8901329040527344,0.6697292327880859,0.8970549963414669,0.6007839544684899,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكوني حازمة في رفض الرجال، ولا تخافي من التمسك بموقفك (لا تجعل الاختلافات الثقافية الأمر مقبولاً!).\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,عمليات الإنزال اللي كانت في اليوم المشهود والمعارك التالية ليه أدت إلى تحرير شمال فرنسا، لكن الجنوب مكنش اتحرر لسه.,['عمليات إنزال يوم النصر والمعارك اللي بعده حررت شمال فرنسا، بس الجنوب لسه ما اتحررش.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa8100>,17.801030662335894,35.62395700447472,0.23050801175688385,0.3472488224506378,0.6638122200965881,0.36195502895861864,0.2402701713481455,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلقد أدت عمليات إنزال يوم النصر والمعارك التالية له إلى تحرير شمال فرنسا، لكن الجنوب لم يكن قد حُرر بعد.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لما تستغل جميع الموارد المتاحة بشكل فعال عن طريق الإدارات الوظيفية في المنظمة، ممكن تتحقق الإبداع والبراعة.,['لما نستغل كل الموارد المتاحة بشكل فعال بين الإدارات المختلفة في المنظمة، ممكن نحقق الإبداع والبراعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3c0fa83d0>,53.02504388071079,64.59436752493663,0.00749172168426504,0.10720600187778473,0.06988155096769333,0.1203907672315836,0.008413093536333613,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nعند استغلال جميع الموارد المتاحة بشكل فعال عبر الإدارات الوظيفية في المنظمة، يمكن أن يتحقق الإبداع والبراعة.\nTranslation:'}]}]",False,,egy,False,None,None,None
