estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,True,أوة، لا ولا حاجه . المهم انك هنا، على اى حال .,['أوه، مفيش حاجة. انت هنا على أي حال.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56eb0>,3.4316348279963793,20.662790250140635,0.8857395385895934,0.9677479863166809,0.9152584671974182,0.9737492646090686,0.8912322593607094,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOh, it's nothing. You're here, anyway.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,انت كان المفروض تاخد الرحلة تمانية اتنين صفر، اللي اقلعت من خمستاشر دقيقة . على الى حال انا اقدر ارتب رحلة جديدة عشانك .,['كان المفروض تركب الطيارة تمنمية وعشرين، اللي أقلعت من خمساشر دقيقة. ماشي. ممكن أرتبلك رحلة تانية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56f40>,14.11414903054677,33.23670953625412,0.6325938400717419,0.9862419366836548,0.6414185166358948,0.988977761240676,0.6343486486008826,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,السنة ملخلخة.,['السِنّة مخلخلة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56e20>,11.339582221952005,26.464643607724646,0.0022398684336122354,0.0067219603806734085,0.3332165479660034,0.0101105528883636,0.003369003531488224,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe tooth is loose.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,كرسي لغير المدخنين، لو سمحت .,['مقعد لغير المدخنين، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56760>,46.17366309441026,47.216444644219244,5.50371201566216e-06,0.041797131299972534,0.00013167678844183683,0.4910784959793091,6.46636392234029e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA non-smoking seat, please.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,بكام المشروم الطازه؟,['بكام الفطر الطازة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b567f0>,13.134549472120788,33.82609792205583,0.510838858554397,0.9921379685401917,0.5148869156837463,0.9927273355424404,0.5111423159123907,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much are fresh mushrooms?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,لو ينفع، انا بأفضل ان السن ما يتخلعش .,['لو ممكن، أفضل ما اخلعش الضرس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b566d0>,3.4286942462594507,19.488789126263768,0.07051110033028074,0.18429595232009888,0.3825971186161041,0.20870867185294628,0.07985133648113124,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf possible, I'd rather not have the tooth out.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايز أوضة بتبص على البحيرة.,['عايزين أوضة بتطل على البحيرة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56a60>,52.664038784792666,61.27994908522868,0.8986989077970122,0.992901086807251,0.905124306678772,0.9935105453478172,0.8992505435359918,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe'd like a room overlooking the lake.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,انا فاهم، بس ما اقدرش اتكلم .,['فاهم، بس مش قادر أقولها.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56af0>,21.386638885976566,33.04298635466543,0.8070737871393305,0.9748364686965942,0.8279068470001221,0.9756268833298236,0.8077281768261502,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI understand, but I can't say it.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايز كروت تذكارية لهاواي .,['انا بدور على شوية كروت بتكون عادة هاوايية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56a30>,9.672649511413097,24.35856070709917,0.16565853364456729,0.18304240703582764,0.9050281643867493,0.194496457464993,0.17602477187926807,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for some cards that are typically Hawaiian.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,لو سمحت، دوس على زرار التوصير، من فضلك.,['لو سمحت. اضغط على زر الكاميرا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b560a0>,6.786053138365654,27.86161020378472,7.965533096578742e-05,0.002843161579221487,0.028016462922096252,0.004249184392392635,0.00011904711697861836,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nExcuse me. Press the shutter, please.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,بونساي شكلها هواية حد من زمان.,['البونساي شكله هواية ناس كبار في السن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b561f0>,12.874330508144842,37.38608257394296,0.0001565211707136088,0.0002077412063954398,0.7534430623054504,0.0003827769687632099,0.0002884006515249506,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nBonsai sounds like an old person's hobby.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ممكن تذكرو متعدده؟,['ممكن آخد تذكرة متعددة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b560d0>,7.267884212102741,33.13038105943379,0.27655259677430877,0.7179336547851562,0.38520634174346924,0.8678273111581802,0.334292583796314,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I have a multiple ticket?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايز تفاح، من فضلك .,['عايز شوية تفاح لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56100>,13.485111859503691,23.161865518138384,0.9754106128698581,0.9922440648078918,0.9830349683761597,0.9927282162534539,0.9758865506708354,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like some apples, please.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عملتها.,['انت عملتها.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56bb0>,59.460355750136046,87.29125516250674,0.41365121173356556,0.8314016461372375,0.49753475189208984,0.8881859704852104,0.4419033864593942,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou did it.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مية و خمسة وتلاتين ين الدولار.,['مية خمسة وتلاتين ين لكل دولار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56b50>,42.2683921634124,65.59843779408997,0.008832553714767322,0.14637982845306396,0.06033996492624283,0.17824261635541916,0.010755153219247748,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA hundred and thirty-five yen per dollar.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,هو لسه كله محجوز؟,['هل لسه محجوز بالكامل؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56910>,23.356898886410015,31.298159475749216,0.004114356531884467,0.0057500069960951805,0.7155393958091736,0.9765719240531325,0.6987756845011805,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs it still fully booked?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ايه حفلة اوبرا النهاردة؟,['إيه أوبرا النهارده؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b563a0>,5.669791110976001,38.15902962936302,0.8909043170510209,0.9844500422477722,0.9049766659736633,0.9853286686702631,0.8916994534614832,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat's today's opera?\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايز تذكرتين ذهاب وعودة لأكسفورد.,['عايز تذكرتين ذهاب وعودة لأوكسفورد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56940>,74.47819789879651,84.99531664084653,0.7402601474383914,0.9928827285766602,0.7455665469169617,0.9935506107867695,0.7407580980715299,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like two round-trip tickets to Oxford.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,أشتري منين تذكرة تزلج الجبل؟,['فين أقدر أشتري تذكرة مصعد بخصم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39b56070>,13.912311644176565,24.216323290434033,0.009405480802637367,0.017099328339099884,0.5500497221946716,0.020531292539089918,0.011293231757423944,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I buy a coupon lift ticket?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,هو إنت سمعت قبل كدة عن الأسبوع الدهبي في اليابان؟,['عمرك سمعت عن الأسبوع الذهبي في اليابان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0460>,39.48627814210998,52.532595811144176,0.0006248824315146784,0.0051450422033667564,0.12145331501960754,0.021292888559401035,0.0025860919018823314,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHave you ever heard of a Golden Week in Japan?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ده في اخر القاعة .,['على طول الممر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0fa0>,0.0,8.192968984287676,0.011140643285420637,0.041357189416885376,0.2693762183189392,0.0675290934741497,0.018190731826572604,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's all the way down the hall.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,قولي على حته كويسه في النهر ده، لو سمحت .,['قوليلي على مكان حلو على النهر ده، لو سمحتي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0be0>,25.034468860535334,48.648171702331446,0.8678740050909894,0.9875467419624329,0.878818154335022,0.9879753147833981,0.8682506426665082,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTell me a good spot of this river, please.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,رحلة المشي بتاعتنا لازم تكون مليانه بالمتعة .,['رحلة المشي بتاعتنا حتكون ممتعة جداً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0a90>,41.62799023755188,49.19267148148138,0.6414131563561796,0.9841365814208984,0.6517521739006042,0.9886415130458772,0.644349255336033,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur hiking trip should be lots of fun.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ممكن تبعته على عنواني في اليابان بالبريد عن طريق كويكت انرناشيونال بارسل؟,['ممكن تبعته لعنواني في اليابان بالبريد الدولي على حساب المستلم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0370>,32.09215463568326,47.664150379063386,0.005167361381229529,0.0381951667368412,0.13528835773468018,0.05168834235519171,0.006992830951261797,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send it to my address in Japan by collect international parcel post?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مخارج الطوارئ موجودة في الطيارة قدام، في النص، وورا.,['مخارج الطوارئ موجودة في الأمام، والوسط، والخلف من الطيارة دي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf06a0>,38.305978177479744,57.44867617862821,0.010283163698088238,0.019755110144615173,0.5205318331718445,0.9211258143186569,0.4794753087091985,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe emergency exits are located in the front, middle, and back of this plane.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايزة البس حاجة شيك .,['بدور على حاجة شيك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0400>,21.191828141393902,44.607555607647576,0.8641777069937682,0.9843822121620178,0.8778883814811707,0.9864541422575712,0.8659966303518957,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for something dressy.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,أوكي. هاخدك من عند الفندق بتاعك الساعة تمانية.,['حاضر. هاجي آخدك من الفندق بتاعك الساعة تمانية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0550>,55.416190657861605,65.67714132923112,0.9831646191582877,0.9910774230957031,0.9920159578323364,0.9916507144225761,0.9837333333030326,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOkay. I'll pick you up at your hotel at eight o'clock.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ده شارع ايه؟,['ايه الشارع ده؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0d00>,11.478744233307168,27.483113645391043,0.9388009939680586,0.9807643294334412,0.9572136402130127,0.9815462912083603,0.9395494984451365,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat street is this?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,تسعة وعشرين أغسطس.,['تسعة وعشرين أغسطس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0520>,100.00000000000004,100.0,0.0,0.12974503636360168,0.0,0.16341866180300713,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAugust twenty-ninth.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايز تقفل الحساب دلوقتي؟,['عايز تسدد الفاتورة دلوقتي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0bb0>,27.901593935858266,36.557570200791226,0.820204479628579,0.9923442006111145,0.826532244682312,0.9927656679938082,0.8205528360104571,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you want to settle the bill now?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ماعيش فلوس .,['ما عنديش فلوس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0ee0>,32.46679154750991,62.37743924176261,0.23074540083353412,0.24206960201263428,0.9532192349433899,0.25512731820344925,0.24319226707105068,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI don't have any money.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,اكتر حاجه اتباعت عندنا في اخر اربع سنسن هي مكنه التصوير ايه اكس ربعميه و خمسين .,['أفضل منتج مبيعًا لدينا في السنوات الأربع الماضية كان ماكينة التصوير AX-450.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0e20>,5.074019844500325,18.407151752637226,0.0,0.0014281563926488161,0.0,0.004051052965223789,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur top-seller for the last four years has been the AX-four five zero copier.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ده مناسب بالظبط.,['بتقعد تمام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf06d0>,8.745825313180626,8.024924471299094,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt fits just right.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايز اراجع على حاجاتي الغالية .,['عايز أشيك على حاجاتي القيمة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf02e0>,19.64073254502565,45.24196999581645,0.9534324359905888,0.9922588467597961,0.9608706831932068,0.9931992840720341,0.9543360746332993,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like to check my valuables.\nTranslation:""}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,مستر كوبايشي كان بيدور عليك .,['الأستاذ كوبايشي كان بيدوّر عليك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39bf0430>,42.61082723917019,64.77895593603996,0.8777143066058457,0.9593585133552551,0.914897084236145,0.9620683921966702,0.8801935668564895,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMr. Kobayashi has been looking for you.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عايز مكان صغير .,['عايز مكان صغير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39afed60>,66.87403049764218,100.0,0.9604996023049353,0.9913864135742188,0.9688448309898376,0.9919946386944503,0.9610888780687498,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like someplace small.\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,ممكن تسلفني حبل جر، إذا سمحت؟,['ممكن تسلفني حبل سحب، لو سمحت؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39afee20>,48.326978309062184,58.53537933271915,0.02367050516831537,0.0576227568089962,0.410783976316452,0.07983545958995819,0.03279512754141445,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan you lend me a towrope, please?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,عندك أي كراسي فاضية للندن؟,['عندك أي مقاعد فاضية للندن؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39afefd0>,52.61002868050688,62.16474508463673,0.00318779385470086,0.007646034471690655,0.4169211983680725,0.030822492204606533,0.012850550386635129,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you have any vacant seats for London?\nTranslation:'}]}]",,(),egy,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,لسه فيه كراسي لمسرحية الليله؟,['لسه في أماكن لعرض الليلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39afea90>,7.561318691530973,22.577118284608915,0.06678149865111704,0.08014313131570816,0.8332778811454773,0.08670847304165363,0.07225225269350888,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you still have seats for tonight's performance?\nTranslation:""}]}]",,(),egy,False,None,None
