estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,اوه، ولا شيء. انت هنا، على كل حال.,['آوه، الموضوع سهل، إنت هنا، على العموم.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8971280>,12.011055432195764,30.687912573580757,0.06830745111044312,0.6597867608070374,0.10352958738803864,0.8096491638862062,0.0838226438662094,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nآوه , الأمر بسيط ، هل أنت هنا ، على أية حال .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كان مفروض تأخذ الرحلة ثمانية اثنين صفر، اللي أقلعت قبل خمسة عشر دقيقة. طيب. اقدر ارتب لك رحلة ثانية.,['كان المفروض تسافر على الطيارة رقم ثمانية اثنين صفر اللي أقلعت من خمس طعش دقيقة. طيب. أقدر أرتب رحلة ثانية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8971820>,31.102772986341087,50.9486874312295,0.4457941421623879,0.9442395567893982,0.4721197485923767,0.9869117968482897,0.46594054941086527,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nكان يفترض أن تسافر على الطائرة رقم ثمانية اثنان صفر التي أقلعت منذ خمس عشرة دقيقة . حسنا . بإمكاني تنظيم رحلة أخرى .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذا السن رخو.,"['إن ""السنة"" متقلبة.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89718e0>,4.196114906296549,15.502040796193667,0.00015696192491337045,0.15933941304683685,0.000985079095698893,0.3500454973836895,0.0003448225020161941,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nإن "" السنة "" متقلقلة .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,مقعد لغير المدخنين، لو سمحت.,['مقعد ممنوع فيه التدخين، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89717c0>,27.901593935858266,47.95156473529465,0.002167765344476269,0.2506721019744873,0.008647812530398369,0.29821136832470074,0.0025788760077055904,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nمقعد ممنوع به التدخين ، من فضلك .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بكم الفطر الطازج؟,['بكم الفقع الطازة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8971940>,27.054113452696992,38.80057442557443,0.05380806418798345,0.3007664978504181,0.17890311777591705,0.7961560813128017,0.14243480518311674,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم يكلف عش الغراب الطازج ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اذا ممكن، ما ابغى اخلع الضرس.,['لو أقدر، ما كنت بخلع السنّة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8971f10>,7.347053125977879,18.889813917247665,0.16532687057778883,0.42102351784706116,0.39267846941947937,0.4888807635870762,0.19197294997399944,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nإذا كان بالإمكان ، لم أكن لأخلع السنّة .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نبغى غرفة مطلة على البحيرة.,['نبغى غرفة تطل على البحيرة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935ee0>,52.53819788848316,70.61175146691495,0.4798704092451267,0.9808605909347534,0.489234060049057,0.9925967817835044,0.48561215354357173,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nنرغب في حجرة تطل على البحيرة .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,افهم، بس ما اقدر أقوله.,['أفهم، بس ما أقدر أقولها.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935ca0>,29.071536848410968,58.386140170000665,0.4578224404823459,0.649958610534668,0.7043870687484741,0.9345302532310598,0.6582710257301955,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأفهم ، لكن لا أستطيع أن أقولها .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ادور على بطائق تقليدية من هاواي.,['دور كروت لمناظر تعكس طبيعة جزر هاواي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935e80>,9.103526405546068,23.29639011598704,2.6408693577653977e-06,0.0017768105026334524,0.0014862976968288422,0.011638906071311794,1.7298879287397948e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nابحث عن كروت لمناظر تعكس طبيعة جزر هاواي .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اعذرني. اضغط زر التصوير، لو سمحت.,['عذرًا، اضغط على خشب الشباك، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89350d0>,18.20705281109213,34.54678908913009,0.0539828824999673,0.7656943202018738,0.07050187140703201,0.8129306639311835,0.05731313313130946,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nمعذرة , قم بالضغط على مصراعي النافذة الخشبيين , من فضلك .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بونساي شكلها هواية العجائز.,['تبدو البونساي كهواية شخص شايب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89359a0>,8.054496384843702,25.76772059710619,0.00912919708510379,0.09609033912420273,0.09500639885663986,0.905710419639945,0.08604828537692728,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nتبدو البونساي كهواية شخص هرم .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اقدر اخذ تذكرة متعددة؟,['أقدر أحصل على تذكرة متعددة الاستخدام؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935eb0>,21.401603033752977,41.81556029159239,0.004282077287738606,0.8199098706245422,0.005222619511187077,0.9854323715553619,0.005146538330640386,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل أستطيع الحصول على تذكرة متعددة الاستخدام ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ابغى تفاح، لو سمحت.,['أبغى شوية تفاح، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935c40>,53.7284965911771,72.6780293328206,0.9427061576100186,0.977534294128418,0.9643714427947998,0.9897203355212696,0.9544580279300001,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد بعض التفاح ، من فضلك .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,انت فعلتها.,['قدرت أحقق ذا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935460>,8.116697886877475,8.955471433031532,0.6378661623009805,0.96773362159729,0.659134030342102,0.9832829500664957,0.6481152538440011,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nلقد تمكنت ن تحقيق ذلك .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,مئة و خمس و ثلاثين ين لكل دولار.,['مئة وخمسة وثلاثين ين للدولار الواحد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935100>,8.493098745313148,53.13806184836886,0.008765628547608872,0.26598575711250305,0.03295525535941124,0.7467086861433927,0.024607975430945967,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nمائة وخمسة وثلاثون ين للدولار الواحد .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل ما يزال محجوز بالكامل؟,['هل هو محجوز كله؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935340>,18.094495256969623,19.582814106454908,0.0033855631285831245,0.017848540097475052,0.18968291580677032,0.19847478432347998,0.03764727580459755,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل هو محجوز بالكامل ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وش فيه في الاوبرا اليوم؟,['وش عرض الأوبرا اليوم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935250>,12.600736402830258,41.57886118071812,0.8211488519492214,0.9433318972587585,0.8704771399497986,0.9856046843342483,0.8579463467404005,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nما عرض الأوبرا اليوم ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ابغى تذكرتين لرحلة ذهاب وعودة الى اوكسفورد.,['أبي تذكرتين ذهاب وعودة لأكسفورد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89351c0>,37.31707223789315,44.2161279585314,0.1159960704205183,0.1818792223930359,0.6377642750740051,0.9899125755764544,0.6313308761491587,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد تذكرتين ذهاب وعودة إلى أكسفورد .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,وين اقدر اشتري قسيمة تذكرة الرفع؟,['من وين أقدر أشتري تذكرة توصيل بالكوبون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935160>,6.917184228205472,23.639852582105032,0.46986377131992896,0.6478937864303589,0.7252172827720642,0.9768766899360344,0.7084478586787791,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن أين يسعني شراء تذكرة توصيل بالكوبون ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,قد سمعت بالاسبوع الذهبي في اليابان؟,['قد سمعت من قبل عن الأسبوع الذهبي في اليابان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89350a0>,47.855439210937384,72.45392839997578,0.0,0.0615621916949749,0.0,0.903578942612512,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل سمعت من قبل عن أسبوع ذهبي في اليابان ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,على طول في نهاية القاعة.,['هو آخر الممر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935640>,7.16047614494885,6.399556129841483,0.0009297968823903588,0.028866691514849663,0.03221002593636513,0.13169953768374398,0.00424204552460069,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nإنه طول الطريق لنهاية البهو .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,علمني مكان حلو لهذا النهر، لو سمحت.,['علمني عن مكان زين لهالنهر، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89356d0>,31.61487584488944,53.481401660280966,0.19785458569454573,0.217471644282341,0.9097948670387268,0.9645149949355982,0.8775107915742908,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأخبرني عن منطقة جيدة لهذا النهر ، من فضلك .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رحلتنا الهايكنج بتكون فلة مرة.,['رحلتنا للتخييم لازم تكون ممتعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89355b0>,12.498879161997976,24.20867204601533,0.09064777087097298,0.2157343626022339,0.42018234729766846,0.4068829720490612,0.17096504227102616,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nرحلتنا للتخييم يجب أن تكون ممتعة .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تقدر ترسله لعنواني في اليابان عن طريق بريد جمع الطرود العالمية؟,['تقدر ترسلها على عنواني في اليابان عن طريق البريد الدولي وتأخذ قيمتها من هناك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935b20>,26.512298021756184,50.792523342048256,0.17690211435911163,0.8725660443305969,0.20273779332637787,0.9892924200976267,0.20056696220510484,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يمكن أن ترسلها إلى عنواني في اليابان عن طريق بريد الطرود الدولي وتحصل الثمن من هناك ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,مخارج الطوارئ موجودة بالمقدمة، الوسط، و خلف الطائرة.,['مخارج الطوارئ في مقدمة ووسط ومؤخرة الطيارة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935bb0>,23.179841583464718,34.93299851025006,0.003651304439810099,0.7145431637763977,0.005109984427690506,0.8989196185139008,0.004593465252351523,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقع منافذ الخروج للطوارئ في مقدمة ووسط ومؤخرة هذه الطائرة .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ادور على شيء انيق.,['أنا أدور على شيء كشخة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935af0>,9.287528999566801,49.14971920448069,0.3573580016669773,0.48594173789024353,0.735392689704895,0.9590255076764151,0.7052603475857614,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنا أبحث عن شيء أنيق .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اوك. باخذك من عند فندقك الساعة ثمانية بالضبط.,['ايه كذا. بمر عليك وآخذك بالسيارة من الفندق اللي انت مقيم فيه الساعة ثمان.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935040>,7.164684238257436,29.799304549543727,0.903824811455717,0.9822468161582947,0.9201605916023254,0.9928890372393653,0.9136173639016377,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nو هو كذلك . سأمر عليك و آخذك بالسيارة من الفندق الذي تقيم فيه في الساعة الثامنة .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أي شارع هذا؟,['وش ذا الشارع؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935700>,9.652434877402245,18.7985674661071,0.7266183931862109,0.7473360896110535,0.9722779393196106,0.9256676727673039,0.9000062573729738,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nما هذا الشارع ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تسعة و عشرين أغسطس.,['تسعة وعشرين أغسطس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935910>,58.14307369682194,86.1928588346755,0.0,0.20956405997276306,0.0,0.442721058789175,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nالتاسع والعشرون من أغسطس .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تبغى تدفع الفاتورة الان؟,['تبغى تسدد الفاتورة الحين؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935790>,20.556680845025987,47.8170972974921,0.7123736894717148,0.9599180817604065,0.7421192526817322,0.9905543331115041,0.735109441429361,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل تريد تسوية الفاتورة الآن ؟\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ما عندي أي فلوس.,['ما عندي فلوس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89354f0>,40.93653765389909,65.04794664598525,0.18106229163296383,0.19718806445598602,0.9182213544845581,0.6200645962962881,0.5693565534790983,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nلا امتلك أي نقود .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,الأفضل مبيعا عندنا لاربع سنوات ماضية هو الة تصوير ايه اكس أربعمئة وخمسين .,['أكثر منتجاتنا اللي انباعت خلال الأربع سنين اللي راحت هي الآلة الناسخة طراز A.X450.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935220>,1.5301683686839007,15.0099759854672,0.5219463948193415,0.9553912281990051,0.546316921710968,0.9854855824378319,0.5383874497879767,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأكثر منتجاتنا بيعت عبر السنوات الأربع الماضية هي الآلة الناسخة طراز أ . أكس أربعة خمسة صفر .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تناسب تماما.,['تناسب تمام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935d00>,0.0,67.50758523782444,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنها مناسبة تماما .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ابغى اتأكد من الأشياء الثمينة.,['أبي أراجع أغراضي الثمينة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8935dc0>,23.462350320528007,28.75145469820326,0.2553380108352812,0.4813079237937927,0.5305086374282837,0.9858942059800029,0.523025391862891,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأودّ مراجعة ممتلكاتي الثمينة .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سيد كوباياشي يبحث عنك.,['السيد كوباياشي كان يدور عليك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8911f40>,38.16330911371339,44.21910788408176,0.0009394149814140884,0.0012256680056452751,0.7664514183998108,0.0074095496092922986,0.005679059807745846,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسيد كوباياشي كان يبحث عنك .\nTranslation:'}]}]",,sau,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ابغى مكان صغير.,['أبي مكان صغير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8911e20>,46.30777161991026,65.23835707343363,0.062456974400548315,0.08439021557569504,0.7400973439216614,0.9908397796098143,0.7333178891411479,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد مكان ما صغير .\nTranslation:'}]}]",,sau,False,None,None,None
