estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,أوة، لا ولا حاجه . المهم انك هنا، على اى حال .,['آوه ، الموضوع بسيط ، إنت هنا ، على أي حال .'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89ed2b0>,5.855164519178106,22.811030565795654,0.0006284051862733286,0.01911749877035618,0.03287068009376526,0.034692985005676746,0.0011403820116193952,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nآوه , الأمر بسيط ، هل أنت هنا ، على أية حال .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,انت كان المفروض تاخد الرحلة تمانية اتنين صفر، اللي اقلعت من خمستاشر دقيقة . على الى حال انا اقدر ارتب رحلة جديدة عشانك .,['كان مفروض تسافر على الطيارة رقم تمانية اتنين صفر اللي أقلعت من خمستاشر دقيقة. طيب. ممكن أظبطلك رحلة تانية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992bb0>,27.910929469212764,42.33708469252079,0.679401756597386,0.9484635591506958,0.7163182497024536,0.9607635904103518,0.6882124934605882,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكان يفترض أن تسافر على الطائرة رقم ثمانية اثنان صفر التي أقلعت منذ خمس عشرة دقيقة . حسنا . بإمكاني تنظيم رحلة أخرى .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,السنة ملخلخة.,"['إن ""السنة"" متلخبطة.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992cd0>,4.456882760699063,26.857546684364742,0.1246305137709891,0.341948002576828,0.3644721210002899,0.4276493489742279,0.15586626526503,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإن "" السنة "" متقلقلة .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كرسي لغير المدخنين، لو سمحت .,['كرسي ممنوع فيه التدخين، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992be0>,17.542198478193427,47.95156473529465,0.0019081206205018297,0.19376394152641296,0.009847655892372131,0.19914925377815962,0.0019611533224300065,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nمقعد ممنوع به التدخين ، من فضلك .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بكام المشروم الطازه؟,['بيكلف كام المشروم الطازة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89927f0>,16.784459625186194,62.56363806237999,0.7738676039700998,0.9915464520454407,0.780465304851532,0.9922366465325467,0.7744062768208859,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم يكلف عش الغراب الطازج ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لو ينفع، انا بأفضل ان السن ما يتخلعش .,['لو كان ممكن، ماكنتش شلت السنة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992760>,3.745640979211903,14.767713693194265,0.8787513593112024,0.9706782102584839,0.905296266078949,0.9718665808904916,0.8798271868070768,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإذا كان بالإمكان ، لم أكن لأخلع السنّة .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايز أوضة بتبص على البحيرة.,['عايزين أوضة بتبص على البحيرة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992460>,80.91067115702207,85.13534344670433,0.9398297253247279,0.9928968548774719,0.9465532302856445,0.9936356086982414,0.9405289951401631,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nنرغب في حجرة تطل على البحيرة .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,انا فاهم، بس ما اقدرش اتكلم .,['فاهم، بس مش قادر أقولها.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992070>,21.386638885976566,33.04298635466543,0.8070737871393305,0.9748364686965942,0.8279068470001221,0.9756268833298236,0.8077281768261502,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأفهم ، لكن لا أستطيع أن أقولها .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايز كروت تذكارية لهاواي .,['دَوَّر على كروت لمناظر بتعكس طبيعة جزر هاواي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992640>,6.908895196867147,25.154782037478242,0.00037649243536988335,0.006501093041151762,0.05791217461228371,0.011170668993145227,0.0006469177332670498,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nابحث عن كروت لمناظر تعكس طبيعة جزر هاواي .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لو سمحت، دوس على زرار التوصير، من فضلك.,"['لو سمحت , دوس على ضلف الشباك الخشب .']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992790>,8.090277368253803,28.990584763942547,0.0542673805957854,0.10656493902206421,0.5092423558235168,0.10834275337401778,0.05517271896459109,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nمعذرة , قم بالضغط على مصراعي النافذة الخشبيين , من فضلك .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,بونساي شكلها هواية حد من زمان.,['البونساي شكلها زي هواية واحد عجوز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992eb0>,23.90108882452814,43.091786366713414,0.012360762845589068,0.012611724436283112,0.9801009297370911,0.016208377666771412,0.015885846020732564,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nتبدو البونساي كهواية شخص هرم .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ممكن تذكرو متعدده؟,['ممكن أخد تذكرة متعددة الاستخدام؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992f40>,4.9323515694897075,29.833865423682433,0.2283849398139548,0.939452052116394,0.24310441315174103,0.9586121793836355,0.2330428513091702,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل أستطيع الحصول على تذكرة متعددة الاستخدام ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايز تفاح، من فضلك .,['عايز شوية تفاح، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992e20>,45.180100180492246,78.36924455578902,0.954692048820192,0.98540198802948,0.9688351154327393,0.9892622928600758,0.9584320476963479,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد بعض التفاح ، من فضلك .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عملتها.,['أنا قدرت أحقق ده.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89924c0>,6.567274736060395,10.790453622207176,0.782260283414189,0.9895548820495605,0.7905173301696777,0.9902344377478585,0.782797483970509,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلقد تمكنت ن تحقيق ذلك .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,مية و خمسة وتلاتين ين الدولار.,['مية وخمسة وتلاتين ين للدولار الواحد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992550>,21.97281387499715,67.23271564605803,0.035528194970353866,0.11747440695762634,0.30243349075317383,0.16188248991966248,0.048958686518219,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nمائة وخمسة وثلاثون ين للدولار الواحد .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هو لسه كله محجوز؟,['هو محجوز كله؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992490>,25.745264623946035,28.73034596757087,0.49211872523657973,0.8133427500724792,0.6050570011138916,0.8364571891725063,0.5061042784408718,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل هو محجوز بالكامل ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ايه حفلة اوبرا النهاردة؟,['إيه عرض الأوبرا النهارده؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992880>,4.990049701936832,37.311754212979956,0.7719999812860756,0.9873136878013611,0.7819196581840515,0.987898025312461,0.7724568862730189,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nما عرض الأوبرا اليوم ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايز تذكرتين ذهاب وعودة لأكسفورد.,['عايز تذكرتين رايح جاي لأوكسفورد.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89929d0>,42.311785416105785,47.5299564715612,0.9053810799465296,0.9922383427619934,0.9124633073806763,0.9929171230178326,0.9060004420237574,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد تذكرتين ذهاب وعودة إلى أكسفورد .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أشتري منين تذكرة تزلج الجبل؟,['منين أقدر أشتري تذكرة توصيل بالكوبون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89928b0>,14.865996369027277,34.02818338411046,0.7509258101707239,0.9903225302696228,0.758263885974884,0.9910587670747191,0.751484071951554,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن أين يسعني شراء تذكرة توصيل بالكوبون ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هو إنت سمعت قبل كدة عن الأسبوع الدهبي في اليابان؟,['هل سمعت قبل كده عن الأسبوع الذهبي في اليابان؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89928e0>,47.10593765802857,64.01539523308224,0.28639255128762287,0.845532238483429,0.33871275186538696,0.9655073434114456,0.32702964923312994,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل سمعت من قبل عن أسبوع ذهبي في اليابان ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ده في اخر القاعة .,['هو آخر الطرقة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992250>,0.0,17.261266415387837,0.008373294823328659,0.08301030844449997,0.1008705422282219,0.23473522812128067,0.02367786974065894,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإنه طول الطريق لنهاية البهو .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,قولي على حته كويسه في النهر ده، لو سمحت .,['قولي على منطقة حلوة للنهر ده، لو سمحتي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89922e0>,20.706193828327603,48.55356757372719,0.7696465149715337,0.9906965494155884,0.7768741250038147,0.99126991891535,0.7700919508999648,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأخبرني عن منطقة جيدة لهذا النهر ، من فضلك .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رحلة المشي بتاعتنا لازم تكون مليانه بالمتعة .,['رحلتنا للتخييم لازم تكون ممتعة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89921c0>,6.551842408522355,34.59547910495154,0.021810655213474472,0.05190759524703026,0.42018234729766846,0.07227831706404686,0.030370072922696334,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nرحلتنا للتخييم يجب أن تكون ممتعة .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ممكن تبعته على عنواني في اليابان بالبريد عن طريق كويكت انرناشيونال بارسل؟,['ممكن تبعتها على عنواني في اليابان عن طريق بريد الطرود الدولي وتاخد الفلوس من هناك؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992610>,23.26654168459006,49.21130120970841,0.25455797469366104,0.4126834273338318,0.6168359518051147,0.4203447070904076,0.25928372748435374,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يمكن أن ترسلها إلى عنواني في اليابان عن طريق بريد الطرود الدولي وتحصل الثمن من هناك ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,مخارج الطوارئ موجودة في الطيارة قدام، في النص، وورا.,['مخارج الطوارئ موجودة في أول ونص وآخر الطيارة دي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992370>,40.52298194895795,55.22481051306152,0.18252697002164986,0.23854999244213104,0.765151858329773,0.6184795945882797,0.4732308111382668,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقع منافذ الخروج للطوارئ في مقدمة ووسط ومؤخرة هذه الطائرة .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايزة البس حاجة شيك .,['أنا بدور على حاجة شيك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89925b0>,20.556680845025987,43.5133294022036,0.8740798618587213,0.9900770783424377,0.8828402161598206,0.9915276065003127,0.8753604464511655,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنا أبحث عن شيء أنيق .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أوكي. هاخدك من عند الفندق بتاعك الساعة تمانية.,['و هو كده. هعدي عليك و اخدك بالعربية من الفندق اللي مقيم فيه الساعة تمانية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992850>,15.718877363021202,42.487671515808444,0.9752834283464473,0.9916598200798035,0.9834858775138855,0.9926058857236058,0.9762138705463279,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nو هو كذلك . سأمر عليك و آخذك بالسيارة من الفندق الذي تقيم فيه في الساعة الثامنة .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ده شارع ايه؟,['ايه الشارع ده؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8992670>,11.478744233307168,27.483113645391043,0.9388009939680586,0.9807643294334412,0.9572136402130127,0.9815462912083603,0.9395494984451365,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nما هذا الشارع ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تسعة وعشرين أغسطس.,['تسعة وعشرين أغسطس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e89926d0>,100.00000000000004,100.0,0.0,0.12974503636360168,0.0,0.16341866180300713,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nالتاسع والعشرون من أغسطس .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايز تقفل الحساب دلوقتي؟,['عايز تسوي الفاتورة دلوقتي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e897cdf0>,27.901593935858266,36.557570200791226,0.9602622199370074,0.9915850162506104,0.968411386013031,0.992090096056927,0.9607513449722898,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل تريد تسوية الفاتورة الآن ؟\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ماعيش فلوس .,['ما عنديش فلوس.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e897cf40>,32.46679154750991,62.37743924176261,0.23074540083353412,0.24206960201263428,0.9532192349433899,0.25512731820344925,0.24319226707105068,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلا امتلك أي نقود .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,اكتر حاجه اتباعت عندنا في اخر اربع سنسن هي مكنه التصوير ايه اكس ربعميه و خمسين .,['أكتر منتجاتنا اللي اتباعوا خلال الأربع سنين اللي فاتوا هي الآلة الناسخة موديل A450.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e897cb20>,3.161117848554904,15.856046018966161,0.8146913821639927,0.9867337942123413,0.8256445527076721,0.988057246315293,0.8157840831835643,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأكثر منتجاتنا بيعت عبر السنوات الأربع الماضية هي الآلة الناسخة طراز أ . أكس أربعة خمسة صفر .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ده مناسب بالظبط.,['مناسبة تمام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e897c670>,11.521590992286539,20.87771323982721,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنها مناسبة تماما .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايز اراجع على حاجاتي الغالية .,['أحب أراجع حاجتي الغالية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e897c520>,10.147104008451905,39.929330266478594,0.0020102073367638668,0.0068794614635407925,0.2922041714191437,0.008491194224916399,0.002481162372850714,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأودّ مراجعة ممتلكاتي الثمينة .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,مستر كوبايشي كان بيدور عليك .,['الأستاذ كوباياشي كان بيدوّر عليك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e897caf0>,16.451929399933114,50.92546038763297,0.8274017172000043,0.8774346709251404,0.9429781436920166,0.8888607565313578,0.8381762661946213,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسيد كوباياشي كان يبحث عنك .\nTranslation:'}]}]",,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عايز مكان صغير .,['عايز مكان صغير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e897c790>,66.87403049764218,100.0,0.9604996023049353,0.9913864135742188,0.9688448309898376,0.9919946386944503,0.9610888780687498,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد مكان ما صغير .\nTranslation:'}]}]",,egy,False,None,None,None
