estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,"Oh, it's nothing. You're here, anyway.","['Oh, nothing. You are here, anyway.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39802a90>,28.38267516238093,69.53648846241447,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاوه، ولا شيء. انت هنا، على كل حال.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"You were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.","['The flight 820, which took off fifteen minutes ago, was supposed to be taken. Okay. I can arrange another flight for you.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39802430>,54.37318396709828,66.84824802442894,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكان مفروض تأخذ الرحلة ثمانية اثنين صفر، اللي أقلعت قبل خمسة عشر دقيقة. طيب. اقدر ارتب لك رحلة ثانية.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,The tooth is loose.,['This tooth is loose.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d398027f0>,80.91067115702207,78.955789689871,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهذا السن رخو.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"A non-smoking seat, please.","['A non-smoking seat, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d398023d0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمقعد لغير المدخنين، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,How much are fresh mushrooms?,['How much is the fresh mushrooms?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39802490>,51.33450480401705,75.74866048846765,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبكم الفطر الطازج؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"If possible, I'd rather not have the tooth out.","[""If possible, I don't want to have the tooth extracted.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983ffd0>,32.37722713145643,54.98467873189917,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاذا ممكن، ما ابغى اخلع الضرس.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,We'd like a room overlooking the lake.,['We want a room with a view of the lake.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fb20>,16.76478605134306,36.16326150786454,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nنبغى غرفة مطلة على البحيرة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"I understand, but I can't say it.","[""I understand, but I can't say it.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fa90>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nافهم، بس ما اقدر أقوله.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I'm looking for some cards that are typically Hawaiian.,"[""I'm looking for traditional cards from Hawaii.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f820>,29.614191491914323,41.401134247696106,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nادور على بطائق تقليدية من هاواي.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Excuse me. Press the shutter, please.","['Excuse me. Press the camera button, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f790>,52.53819788848316,72.35317972260573,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاعذرني. اضغط زر التصوير، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Bonsai sounds like an old person's hobby.,"[""Bonsai looks like an old people's hobby.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f700>,37.81790427652475,57.89745998704863,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبونساي شكلها هواية العجائز.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Can I have a multiple ticket?,['Can I get a multi-ticket?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f580>,11.339582221952005,44.082003082828315,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاقدر اخذ تذكرة متعددة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"I'd like some apples, please.","['I want apples, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f520>,41.91742490576712,54.64523150145881,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nابغى تفاح، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,You did it.,['You did it.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983feb0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nانت فعلتها.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,A hundred and thirty-five yen per dollar.,['One hundred thirty-five yen per dollar.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f640>,73.69231628533761,79.44241994140847,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمئة و خمس و ثلاثين ين لكل دولار.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Is it still fully booked?,['Is it still fully booked?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f670>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهل ما يزال محجوز بالكامل؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,What's today's opera?,"[""What's happening at the opera today?""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f0a0>,21.10534063187263,40.89190529273505,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوش فيه في الاوبرا اليوم؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I'd like two round-trip tickets to Oxford.,['I want two round-trip tickets to Oxford.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fca0>,69.963138207288,78.6684183645843,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nابغى تذكرتين لرحلة ذهاب وعودة الى اوكسفورد.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Where can I buy a coupon lift ticket?,['Where can I buy a lift ticket voucher?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fdf0>,46.713797772819994,69.35915327301012,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين اقدر اشتري قسيمة تذكرة الرفع؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Have you ever heard of a Golden Week in Japan?,['Have you heard about the Golden Week in Japan?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fcd0>,42.2683921634124,64.87801153511926,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nقد سمعت بالاسبوع الذهبي في اليابان؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,It's all the way down the hall.,['At the end of the hallway.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fd00>,10.229197414177778,29.49272595010934,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعلى طول في نهاية القاعة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Tell me a good spot of this river, please.","['Teach me a nice spot for this river, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f3d0>,41.72261448611506,57.11899592313087,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعلمني مكان حلو لهذا النهر، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Our hiking trip should be lots of fun.,['Our hiking trip is going to be so much fun.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f250>,26.20251007173262,48.220682007824834,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nرحلتنا الهايكنج بتكون فلة مرة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Could you send it to my address in Japan by collect international parcel post?,['Can you send it to my address in Japan via the international parcel collection mail?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f2e0>,50.7196093945688,71.6442369231277,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر ترسله لعنواني في اليابان عن طريق بريد جمع الطرود العالمية؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"The emergency exits are located in the front, middle, and back of this plane.","['Emergency exits are located at the front, middle, and back of the plane.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f9a0>,56.32579400090421,77.77786454391277,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارئ موجودة بالمقدمة، الوسط، و خلف الطائرة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I'm looking for something dressy.,"[""I'm looking for something elegant.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fa30>,62.401954419369176,73.46785716961686,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nادور على شيء انيق.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Okay. I'll pick you up at your hotel at eight o'clock.,"[""Okay. I will pick you up from your hotel at exactly eight o'clock.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f910>,46.60608712358324,72.39474569803343,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاوك. باخذك من عند فندقك الساعة ثمانية بالضبط.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,What street is this?,['Which street is this?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f130>,66.87403049764218,74.886476073148,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأي شارع هذا؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,August twenty-ninth.,['August 29.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fe80>,0.0,26.87941688735796,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتسعة و عشرين أغسطس.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Do you want to settle the bill now?,['Do you want to pay the bill now?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983fa60>,53.417359568998464,71.25728574607938,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتبغى تدفع الفاتورة الان؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I don't have any money.,"[""I don't have any money.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983ff40>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nما عندي أي فلوس.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Our top-seller for the last four years has been the AX-four five zero copier.,['The best-selling product for the past four years has been the AX450 camera.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3983f730>,30.630819403694662,47.73220447925051,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالأفضل مبيعا عندنا لاربع سنوات ماضية هو الة تصوير ايه اكس أربعمئة وخمسين .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,It fits just right.,['Fits perfectly.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397e4d90>,10.682175159905848,10.997231902187671,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتناسب تماما.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I'd like to check my valuables.,['I want to make sure of the valuable items.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397e4dc0>,5.300156689756295,26.786089252192447,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nابغى اتأكد من الأشياء الثمينة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Mr. Kobayashi has been looking for you.,['Mr. Kobayashi is looking for you.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cbe20>,59.54165059120785,71.41744010906251,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nسيد كوباياشي يبحث عنك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I would like someplace small.,['I want a small place.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cbd90>,7.654112967106117,25.56877563334275,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nابغى مكان صغير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Can you lend me a towrope, please?","['Can you lend me a charger, please?']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cbd60>,47.53852732567741,67.97243567624002,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تسلفني تويرب، لو سمحت؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Do you have any vacant seats for London?,['Do you have any empty seats to London?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cbd00>,32.11703274087687,57.26486260095975,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعندك مقاعد فاضية الى لندن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Do you still have seats for tonight's performance?,"[""Do you still have seats for tonight's show?""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cba00>,82.651681837938,75.79545768821795,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nباقي عندك مقاعد لعرض الليلة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Lovely idea.,['Nice idea.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb970>,0.0,36.49088045276346,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفكرة حلوة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Sure, take your time.","['Certainly, take your time.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb880>,51.697315395717055,73.97243588491952,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبتالتأكيد، خذ وقتك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,How many bags can I bring onto the plane?,['How many bags can I bring onto the plane?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb790>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكم حقيبة اقدر ادخل للطائرة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Could you send a taxi to the main entrance of Westminster Mall?,['Can you send me a taxi to the main entrance of Westminster Market?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb760>,61.000344570143675,77.60372332493192,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر ترسل لي تاكسي للمدخل الرئيسي لسوق ويستمينيستر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,How much is the fare? Would you write the fare out on a piece of paper?,['How much is the fare? Can you write the fare on a piece of paper?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb700>,66.99564302243967,79.79503114986912,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبكم الأجرة؟ تقدر تكتب الأجرة على ورقة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Where did Mr. Jones learn Japanese?,['Where did Mr. Jones learn Japanese?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb220>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم السيد جونز اليابانية؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I'll make a couple of ham sandwiches.,"[""I'm making two pork sandwiches.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb640>,25.47696540824901,33.46792378038781,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبسوي اثنين من ساندويش الخنزير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"To Tokyo, please.","['To Tokyo, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397cb100>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالى طوكيو، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
