estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r,"Oh, it's nothing. You're here, anyway.","[""Oh, never mind. The important thing is that you're here, anyway.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027610>,32.635983266098926,53.51762998976599,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأوة، لا ولا حاجه . المهم انك هنا، على اى حال .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"You were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.","['You were supposed to take flight 8200 which departed fifteen minutes ago. Anyway, I can arrange a new flight for you.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027730>,46.05521830242055,61.89560537276827,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nانت كان المفروض تاخد الرحلة تمانية اتنين صفر، اللي اقلعت من خمستاشر دقيقة . على الى حال انا اقدر ارتب رحلة جديدة عشانك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,The tooth is loose.,['The year is hazy.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027d90>,9.042266054940777,17.410311815801148,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسنة ملخلخة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"A non-smoking seat, please.","['A chair for non-smokers, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0277f0>,24.384183193426086,51.719727439710574,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكرسي لغير المدخنين، لو سمحت .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,How much are fresh mushrooms?,['How much is the fresh mushroom?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0272e0>,16.515821590069027,63.788972845828575,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبكام المشروم الطازه؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"If possible, I'd rather not have the tooth out.","[""If it's of any use, I'd rather not have my tooth extracted.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027550>,33.92375549949802,52.67969124261095,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلو ينفع، انا بأفضل ان السن ما يتخلعش .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,We'd like a room overlooking the lake.,['I want a room overlooking the lake.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027310>,62.210084312905316,74.05657141982473,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز أوضة بتبص على البحيرة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"I understand, but I can't say it.","[""I understand, but I can't speak.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0272b0>,70.80735452207037,78.53491204756565,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nانا فاهم، بس ما اقدرش اتكلم .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'm looking for some cards that are typically Hawaiian.,['I want some souvenir cards from Hawaii.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0270d0>,4.0905089639506285,21.615776873708977,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز كروت تذكارية لهاواي .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Excuse me. Press the shutter, please.",['Please press the elevator button.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027070>,5.08764122072739,25.544834081484353,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلو سمحت، دوس على زرار التوصير، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Bonsai sounds like an old person's hobby.,['Bonsai seems like a hobby for someone from long ago.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027e50>,8.516593018819643,33.23894247447583,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبونساي شكلها هواية حد من زمان.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Can I have a multiple ticket?,['Can you remember multiple ones?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027ee0>,9.042266054940777,28.560369348156105,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تذكرو متعدده؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"I'd like some apples, please.","[""I'd like some apples, please.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027f10>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز تفاح، من فضلك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,You did it.,['Its currency.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027340>,0.0,7.291666666666666,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعملتها.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,A hundred and thirty-five yen per dollar.,['One hundred and thirty-five dollars.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027490>,54.088044192555245,62.954979083953276,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمية و خمسة وتلاتين ين الدولار.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Is it still fully booked?,['Is everything still booked?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027370>,29.05925408079185,41.37281819198203,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو لسه كله محجوز؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,What's today's opera?,['What opera is being performed today?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0273a0>,8.051153633013374,31.51515015594241,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nايه حفلة اوبرا النهاردة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'd like two round-trip tickets to Oxford.,['I want two return tickets to Oxford.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027ca0>,27.855256475695366,50.6753715112807,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز تذكرتين ذهاب وعودة لأكسفورد.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Where can I buy a coupon lift ticket?,['Where can I purchase a ski lift ticket?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027d30>,27.75806054476853,57.53521190913668,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأشتري منين تذكرة تزلج الجبل؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Have you ever heard of a Golden Week in Japan?,['Have you ever heard of Golden Week in Japan?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027c10>,71.0866788975034,89.37059550816045,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو إنت سمعت قبل كدة عن الأسبوع الدهبي في اليابان؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,It's all the way down the hall.,"[""That's at the back of the hall.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027970>,20.556680845025987,37.12777620929795,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nده في اخر القاعة .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Tell me a good spot of this river, please.","['Say a good place in this river, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027a00>,40.88064519392259,56.2639374959989,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nقولي على حته كويسه في النهر ده، لو سمحت .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Our hiking trip should be lots of fun.,['Our hiking trip has to be full of fun.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027940>,35.08439695638686,57.246750932449174,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nرحلة المشي بتاعتنا لازم تكون مليانه بالمتعة .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Could you send it to my address in Japan by collect international parcel post?,['Could you send it to my address in Japan by mail via Quick International Parcel?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027580>,57.04346472015739,69.64586144879188,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعته على عنواني في اليابان بالبريد عن طريق كويكت انرناشيونال بارسل؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"The emergency exits are located in the front, middle, and back of this plane.","['Emergency exits are located at the front, middle and rear of the plane.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0271c0>,30.928520903947533,62.21529263812722,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارئ موجودة في الطيارة قدام، في النص، وورا.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'm looking for something dressy.,['I want to wear something stylish.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027a60>,6.413885305524152,29.55305453834592,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايزة البس حاجة شيك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Okay. I'll pick you up at your hotel at eight o'clock.,"[""Okay. I'll pick you up from your hotel at eight.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e027670>,53.64764718374748,73.33466869269148,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأوكي. هاخدك من عند الفندق بتاعك الساعة تمانية.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,What street is this?,['What street is this?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c100>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nده شارع ايه؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,August twenty-ninth.,['Twenty-nine August.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03ceb0>,8.643019616048525,53.851183567197715,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتسعة وعشرين أغسطس.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Do you want to settle the bill now?,['Do you want to close the account right now?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03ce80>,32.46679154750989,52.33822035137453,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز تقفل الحساب دلوقتي؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I don't have any money.,"[""I don't have any money.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03cac0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nماعيش فلوس .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Our top-seller for the last four years has been the AX-four five zero copier.,['The most sold item in the last four years has been the AX 450 printer.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c700>,37.03324492391455,47.22932264827163,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاكتر حاجه اتباعت عندنا في اخر اربع سنسن هي مكنه التصوير ايه اكس ربعميه و خمسين .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,It fits just right.,"[""That's perfect.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c7c0>,10.682175159905848,9.21956062058961,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nده مناسب بالظبط.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'd like to check my valuables.,['I want to check on my precious belongings.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c160>,9.425159511373677,28.099871833548708,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز اراجع على حاجاتي الغالية .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Mr. Kobayashi has been looking for you.,['Mr. Kubayashi was looking for you.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03ce20>,29.377167835760567,60.161135398770746,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمستر كوبايشي كان بيدور عليك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I would like someplace small.,['I want a small place.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c190>,7.654112967106117,25.56877563334275,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز مكان صغير .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Can you lend me a towrope, please?","['Could you lend me a tow rope, please?']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c2e0>,46.92470064105599,82.68746562379182,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تسلفني حبل جر، إذا سمحت؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Do you have any vacant seats for London?,['Do you have any empty chairs for London?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c1f0>,34.3763879968285,62.97883227535968,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعندك أي كراسي فاضية للندن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Do you still have seats for tonight's performance?,"[""Are there still seats available for tonight's play?""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c040>,27.09198854675628,40.794791275347876,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلسه فيه كراسي لمسرحية الليله؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Lovely idea.,['A sweet idea.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c4f0>,31.947155212313625,34.55915029125407,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفكرة حلوة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Sure, take your time.","['Sure, take your time.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c640>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاكيد، خد وقتك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,How many bags can I bring onto the plane?,['How many bags can I take on the plane?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c520>,58.77283725105324,68.0431222814885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكم شنطة ممكن اخدها في الطيارة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Could you send a taxi to the main entrance of Westminster Mall?,['Could you send a taxi to the main entrance of the Westminster Mall?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c550>,80.03203203845001,93.84869110282872,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعت تاكسي للبوابه الرئيسية لمول ويستمينسر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,How much is the fare? Would you write the fare out on a piece of paper?,['How much is the fare? Can you write the fare on a piece of paper?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c940>,66.99564302243967,79.79503114986912,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالاجرة كام؟ ممكن تكتبلي الاجرة على ورقة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Where did Mr. Jones learn Japanese?,['Mr. Jones learned Japanese where?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c9d0>,24.0785655451027,61.29596894076366,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو مستر جونس إتعلم ياباني فين؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'll make a couple of ham sandwiches.,"[""I'll make two pork sandwiches.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03c8b0>,42.84697776667896,49.38118419963659,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nحأعمل سندوتشين لحم خنزير .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"To Tokyo, please.","['To Tokyo, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03cc10>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلطوكيو، إذا سمحت .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I can't seem to get hot water.,"[""My tea won't be hot anymore.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e03cca0>,10.147104008451905,16.573206697783878,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشكلي مش حيوصلي ميه سخنه .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
