estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,ويمكن القيام بذلك بسهولة باستخدام منبه هادئة نسبياً ليُعيدك إلى وعيك دون إيقاظك كلياً.,['يمكن القيام بذلك بسهولة باستخدام ساعة منبهة هادئة نسبيًا لإيقاظك دون إيقاظك تمامًا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1587c0>,36.15192026985418,55.830524862569284,0.0,0.016341518610715866,0.0,0.952141840942204,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
This can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,سافروا عودةً إلى باريس في عربة يحيط بهم حشد كبير من الناس الذين يصرخون ويهتفون ضد الملك والملكة.,['رَكِبوا العَرَبةَ عائدينَ إلى باريسَ وسطَ حَشدٍ من النّاسِ يُصَوِّبونَ صُراخَهم ووَعيدَهم نحوَ المَلكَةِ والملِك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158400>,3.0769051937323884,20.836685388444522,0.009772461904436147,0.06366657465696335,0.15349438786506653,0.5469156329054385,0.08394848028665572,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
In a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,اكتشفَ د. توني مول مرضَ السّل شديد المقاومةِ للأدويةِ أو ما بعرف ب (XDR-TB) في منطقةِ كوازولوناتال في جنوب إفريقيا.,['اكتشف الدكتور توني مول السل المقاوم بشدة للعقاقير في منطقة كوازولو ناتال بجنوب أفريقيا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158d30>,7.367959440228515,32.85771357519104,1.1262064849427804e-05,0.0014866063138470054,0.007575687486678362,0.01644688204396516,0.0001245964384953419,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,إن فكرة التزلج قديمة جداً — يعود تاريخ لوحات الكهوف التي تصور المتزلجين إلى سنة ٥٠٠٠ قبل الميلاد!,['فكرة التزحلق على الجليد قديمة جداً تعود إلى رسومات الكهوف التي تصوّر متزحلقين على الجليد ويرجع تاريخها إلى ما يقارب 5000 سنة قبل الميلاد!'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1584c0>,20.844647560198986,46.32681599753451,0.0011561453195195054,0.056228332221508026,0.020561615005135536,0.448768911883235,0.009227413592416672,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,في بعض الأحيان، يواجه المسافرون الذين يجدون سهولة في التكيف مع الثقافة الجديدة صعوبة خاصة في إعادة التكيف مع ثقافتهم الأصلية.,['يُعاني المسافرون الذين اعتادوا بسهولة على الثقافة الجديدة في بعض الأحيان من صعوبة شديدة عند العودة لثقافتهم الأصلية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158070>,24.707691688301313,48.6064424141258,0.0,0.06186569109559059,0.0,0.6793554259929806,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nTravellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,يمكنك أن تسمع صوت السيّاح والبائعين هنا دائماً عادةً. فقصة الصوت والضوء تشبه قصة كتابٍ.,['غالبًا ما تسمع دائمًا صوت السائحين والبائعين هنا. قصة الصوت والضوء تشبه قصة كتاب مسلية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1581f0>,39.46787625527636,54.00644964852312,0.020271586507830675,0.7901367545127869,0.025655794888734818,0.9632573711569421,0.024713133539464412,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Usually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nUsually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,لم يكن من الممكن أن تتضمن الوَجَباتِ الرومانية القديمةِ الأطعمةَ اللي جاءت إلى أوروبا من أمريكا أو من آسيا في القرون اللاحقة.,['لم يكن بإمكان الوجبات الرومانية القديمة أن تتضمن أطعمة جاءت إلى أوروبا من أمريكا أو آسيا في القرون اللاحقة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158d90>,52.86526393049581,64.42241354471693,0.00012263963600185265,0.12689055502414703,0.0009664993267506361,0.7119793971069157,0.0006881276079641578,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nAncient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.\nTranslation:""}]}]",False,,sau,False,None,None,None
Blobheart:command-r,تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي. كما يوفرون الظل.,['النباتات تصنع طعامها من الشمس عن طريق عملية البناء الضوئي. كما توفر الظل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158130>,41.655839733395176,53.5214369454132,0.0,0.14492900669574738,0.0,0.9151205603266135,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Plants make their food from the sun by photosynthesis. They also provide shade.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlants make their food from the sun by photosynthesis. They also provide shade.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,تكوين هذه البلورات متطابق مع تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,['تطابق تركيب هذه البلورات تلك الموجودة في بول الحيوانات الأليفة المتأثرة عند مقارنتها باستخدام الأشعة تحت الحمراء (FTIR).'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1589a0>,60.031057869285235,71.36541665465144,0.0,0.011734060943126678,0.0,0.9735876622144133,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,وقع من ضمن الخسائر نيكولاس ألدين صاحب الخمسة وعشرين عاماً وذاكاري كوديباك صاحب الواحد وعشرين عاماً. كان كوديباك السائق.,['قُتِلَ في الحادث نيكولاس ألدين البالغ من العمر ٢٥ عاماً وزاكاري كوديباك البالغ من العمر ٢١ عاماً. وكان كوديباك سائق السيارة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158c10>,28.022099833034922,40.30275979267481,0.0,0.0024737606290727854,0.0,0.04196327016688883,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,في سبيل المقارنة بين التعداد السكاني التي تدهش الكثيرين: عدد السكان الأمريكان الأفريقيين اللذين يقيمون في الولايات المتحدة الأمريكية أكثر من عدد المواطنين الكنديين.,['للمقارنة بين السكان التي تفاجئ الكثيرين: عدد الأمريكيين الأفارقة الذين يعيشون في الولايات المتحدة أكبر من عدد المواطنين الكنديين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158100>,31.6931802722741,56.89258423299184,0.0,0.012814195826649666,0.0,0.11334912019083276,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
For a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nFor a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت، إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.,['تذكّر أنه حتى لو انتهت الموسيقى على المسرح الرئيسي، فربما تستمر أقسام أخرى من المهرجان في عزف الموسيقى حتى وقت متأخر من الليل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158340>,31.421905706720924,47.0566817813416,0.0,0.01247057318687439,0.0,0.9871115918504074,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nRemember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,أنواع النبيذ الفرنسي متعددة، ولكن النبيذ النيوزيلندي والأسترالي قد يحظيا بانتشار أوسع.,['تتوفر العديد من الخمور الفرنسية، لكن قد يكون نقل الخمور النيوزيلندية والأسترالية أفضل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed158fa0>,9.116971673532097,29.93365028527627,0.0,0.01402263343334198,0.0,0.8020128689240664,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
There are many French wines to be had, but the New Zealand and Australian wines might travel better.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThere are many French wines to be had, but the New Zealand and Australian wines might travel better.\nTranslation:'}]}]",False,,sau,False,None,None,None
Blobheart:command-r,فرّ جميعهم عائدين من حيث وقعت الحادثة.,['هرعوا جميعًا عائدين من حيث وقع الحادث.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed17a190>,30.130404892785695,52.78833523506423,0.0,0.0211323332041502,0.0,0.9374949128832668,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.
They all ran back from where the accident had happened.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThey all ran back from where the accident had happened.\nTranslation:'}]}]",False,,sau,False,None,None,None
