estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r-plus,The tooth is loose.,['The year is topsy-turvy.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e610>,6.742555929751843,19.610006123055634,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسنة ملخلخة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"A non-smoking seat, please.","['A nonsmoking seat, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635ee50>,32.260135189272866,81.40380495837127,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكرسي لغير المدخنين، لو سمحت .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How much are fresh mushrooms?,['How much is the fresh mushroom?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e4f0>,16.515821590069027,63.788972845828575,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبكام المشروم الطازه؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"If possible, I'd rather not have the tooth out.","[""If possible, I prefer that the tooth isn't pulled out.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e580>,25.33654946448646,50.52804704374761,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلو ينفع، انا بأفضل ان السن ما يتخلعش .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,We'd like a room overlooking the lake.,['I want a room overlooking the lake.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e4c0>,62.210084312905316,74.05657141982473,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز أوضة بتبص على البحيرة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"I understand, but I can't say it.","[""I understand, but I can't speak.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635eb50>,70.80735452207037,78.53491204756565,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nانا فاهم، بس ما اقدرش اتكلم .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'm looking for some cards that are typically Hawaiian.,['I want souvenir cards for Hawaii.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e6a0>,3.9007608550932686,20.352306219407545,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز كروت تذكارية لهاواي .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Excuse me. Press the shutter, please.",['Please press the shutter button.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635ea60>,17.112717058426785,43.997457380163766,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلو سمحت، دوس على زرار التوصير، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Bonsai sounds like an old person's hobby.,"[""It looks like someone's bonsai hobby from a long time ago.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635eaf0>,6.917184228205472,25.48304404292744,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبونساي شكلها هواية حد من زمان.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Can I have a multiple ticket?,['Can you mention some?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e9d0>,8.51528917838043,11.592195068465996,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تذكرو متعدده؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"I'd like some apples, please.","['I want apples, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e160>,41.91742490576712,54.64523150145881,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز تفاح، من فضلك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,You did it.,['I did it.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e1f0>,59.460355750136046,58.15619830739629,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعملتها.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,A hundred and thirty-five yen per dollar.,['One hundred and thirty-five dollars.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4635e130>,54.088044192555245,62.954979083953276,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمية و خمسة وتلاتين ين الدولار.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Is it still fully booked?,['Is it all still booked?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd4a280>,32.17294420803808,51.59445486681017,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو لسه كله محجوز؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,What's today's opera?,"[""What's the opera show tonight?""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd79190>,23.356898886410015,39.228456667423664,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nايه حفلة اوبرا النهاردة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'd like two round-trip tickets to Oxford.,['I want two round-trip tickets to Oxford.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4641f580>,69.963138207288,78.6684183645843,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز تذكرتين ذهاب وعودة لأكسفورد.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Where can I buy a coupon lift ticket?,['Where can I buy a ski lift ticket?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d2d838760>,53.417359568998464,73.0964224973131,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأشتري منين تذكرة تزلج الجبل؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Have you ever heard of a Golden Week in Japan?,['Have you ever heard of the Golden Week in Japan?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd2f850>,70.16879391277372,87.79054300830009,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو إنت سمعت قبل كدة عن الأسبوع الدهبي في اليابان؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,It's all the way down the hall.,['This is at the end of the hall.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1764c0>,17.0653267718276,34.94946910595659,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nده في اخر القاعة .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Tell me a good spot of this river, please.","['Tell me about a good spot in this river, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dc5c9a0>,46.59538415189962,78.13286439271573,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nقولي على حته كويسه في النهر ده، لو سمحت .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Our hiking trip should be lots of fun.,['Our walking trip must be full of fun.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4641f9d0>,18.88588859215946,41.4389792824401,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nرحلة المشي بتاعتنا لازم تكون مليانه بالمتعة .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Could you send it to my address in Japan by collect international parcel post?,['Can you send it to my address in Japan by mail via Quicknet International Parcel?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d2d877be0>,47.364158261679506,62.57135404314036,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعته على عنواني في اليابان بالبريد عن طريق كويكت انرناشيونال بارسل؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"The emergency exits are located in the front, middle, and back of this plane.","['The emergency exits are located in the front, middle, and back of the plane.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de2d4f0>,85.78928092681431,92.37954615098964,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارئ موجودة في الطيارة قدام، في النص، وورا.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'm looking for something dressy.,['I want to wear something chic.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d2d8925b0>,6.495032985064742,28.394490858794335,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايزة البس حاجة شيك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Okay. I'll pick you up at your hotel at eight o'clock.,"[""Okay. I'll pick you up from your hotel at 8 o'clock.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dfcd8b0>,66.7278568794606,72.45127092656422,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأوكي. هاخدك من عند الفندق بتاعك الساعة تمانية.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,What street is this?,['What street is this?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dc77e20>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nده شارع ايه؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,August twenty-ninth.,['August twenty-ninth.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364280>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتسعة وعشرين أغسطس.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you want to settle the bill now?,['Do you want to close the account now?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463641c0>,33.010083098515025,53.184066579625664,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز تقفل الحساب دلوقتي؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I don't have any money.,"[""I don't have money.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364c70>,61.29752413741059,69.32476509618942,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nماعيش فلوس .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Our top-seller for the last four years has been the AX-four five zero copier.,"['The most sold item in the last four years was the Xerox machine, the Xerox AC 450.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dfde820>,10.90009697802911,31.253791555665767,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاكتر حاجه اتباعت عندنا في اخر اربع سنسن هي مكنه التصوير ايه اكس ربعميه و خمسين .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,It fits just right.,['This is just perfect.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd354f0>,12.703318703865365,23.6936790592397,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nده مناسب بالظبط.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'd like to check my valuables.,['I want to review my precious things.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd35d90>,6.033504141761816,14.609078099942764,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز اراجع على حاجاتي الغالية .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Mr. Kobayashi has been looking for you.,['Mr. Kobayashi was looking for you.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd35e20>,59.54165059120785,71.84204318113181,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمستر كوبايشي كان بيدور عليك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I would like someplace small.,['I want a small place.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3df211c0>,7.654112967106117,25.56877563334275,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعايز مكان صغير .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Can you lend me a towrope, please?","['Can you lend me a tow rope, please?']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dec8040>,58.77283725105324,95.047647262134,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تسلفني حبل جر، إذا سمحت؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you have any vacant seats for London?,['Do you have any empty seats for London?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e05e040>,59.54165059120785,75.02006474420948,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعندك أي كراسي فاضية للندن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you still have seats for tonight's performance?,"[""Are there still seats available for tonight's play?""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d2d822b20>,27.09198854675628,40.794791275347876,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلسه فيه كراسي لمسرحية الليله؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Lovely idea.,['A nice idea.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d2d830880>,31.947155212313625,35.13303341744699,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفكرة حلوة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Sure, take your time.","['Sure, take your time.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d2d830f40>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاكيد، خد وقتك .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How many bags can I bring onto the plane?,['How many bags can I take on the plane?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd8bac0>,58.77283725105324,68.0431222814885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكم شنطة ممكن اخدها في الطيارة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Could you send a taxi to the main entrance of Westminster Mall?,['Can you send a taxi to the main gate of Westminster Mall?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd75cd0>,62.07106843779346,75.45219007737978,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعت تاكسي للبوابه الرئيسية لمول ويستمينسر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How much is the fare? Would you write the fare out on a piece of paper?,['How much is the fare? Can you write the fare down on a piece of paper for me?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46393c40>,54.64463020975289,74.76287196844544,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالاجرة كام؟ ممكن تكتبلي الاجرة على ورقة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Where did Mr. Jones learn Japanese?,['Where did Mr. Jones learn Japanese?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46393310>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو مستر جونس إتعلم ياباني فين؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'll make a couple of ham sandwiches.,"[""I'll make two ham sandwiches.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3dd938b0>,53.87551338654778,60.63163782248664,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nحأعمل سندوتشين لحم خنزير .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"To Tokyo, please.","['To Tokyo, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e04e610>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلطوكيو، إذا سمحت .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
