estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r-plus,"آوه , الأمر بسيط ، هل أنت هنا ، على أية حال .",['لا، لا توجد مشكلة. أنت هنا على أي حال.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5761d90>,5.832991944906044,28.810877247163337,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلا، مو مشكلة. أنت هون، على كل حال.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,كان يفترض أن تسافر على الطائرة رقم ثمانية اثنان صفر التي أقلعت منذ خمس عشرة دقيقة . حسنا . بإمكاني تنظيم رحلة أخرى .,['كان من المفترض أن تسافر على متن الرحلة رقم 820، التي أقلعت منذ ربع ساعة. لا بأس. يمكنني أن أحجز لك رحلة أخرى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5761cd0>,20.611426152204157,40.02717801225919,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكنت المفروض تسافر برحلة رقم تمانة اتنين صفر، يللي أقلعت من ربع ساعة. مو مشكلة. فيني دبرلك رحلة تانية.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,"إن "" السنة "" متقلقلة .",['السن تتحرك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57611c0>,4.167251645138561,12.527123972017817,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسن عم يتحرك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,مقعد ممنوع به التدخين ، من فضلك .,['رجاءً أريد مقعداً لغير المدخنين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5761df0>,3.0890553181566975,13.308419018108994,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمقعد لغير المدخنين، رجاءً.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,كم يكلف عش الغراب الطازج ؟,['بكم الفطر الطازج؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57617f0>,16.009559139455188,26.042612438877615,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبأديش الفطر التازا؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,إذا كان بالإمكان ، لم أكن لأخلع السنّة .,['إذا أمكن، أرجو أن تخلع الضرس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57611f0>,5.862244939055158,16.871075688831944,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nإذا في إمكان، بفضل ما ينقلع السن.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,نرغب في حجرة تطل على البحيرة .,['نحن نريد غرفة تطل على البحيرة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5761e80>,42.16120484488187,60.554601794769624,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدنا غرفة بتطل عالبحيرة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أفهم ، لكن لا أستطيع أن أقولها .,['لقد فهمت، ولكن لا أستطيع أن أقول ذلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707fd0>,23.462350320528007,59.62812993315624,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفهمت، بس ما بقدر قوله.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,ابحث عن كروت لمناظر تعكس طبيعة جزر هاواي .,['أبحث عن بطاقات طراز هاواي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707b80>,4.3899270742871295,23.923064114278635,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعم دور على كروت موديل هاواي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,"معذرة , قم بالضغط على مصراعي النافذة الخشبيين , من فضلك .",['عفواً. اضغط على زر التصوير، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707b20>,5.351059995121082,24.967757281821115,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعفواً. اكبيس زر التصوير، لو سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,تبدو البونساي كهواية شخص هرم .,['تبدو البونساي وكأنها شخص مسن.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707ac0>,33.18077402843942,48.332968661773016,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبونساي شكلها هواية شخص كبير بالعمر.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل أستطيع الحصول على تذكرة متعددة الاستخدام ؟,['هل يمكنك إعطائي تذكرة متعددة الرّحلات؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57079a0>,18.798317647335093,34.29302427401573,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تعطيني تذكرة متعددة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أريد بعض التفاح ، من فضلك .,['أريد بعض التفاح، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57076d0>,44.63236137853326,55.8594021141606,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي شوية تفاح، لو سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,لقد تمكنت ن تحقيق ذلك .,['أنت فعلت هذا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57076a0>,0.0,7.553193206767402,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنت عملت هالشي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,مائة وخمسة وثلاثون ين للدولار الواحد .,['مئة وخمسة وثلاثون ينا لكل دولار.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707550>,43.55452009157201,53.859026766716575,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمية وخمسة وتلاتين ين لكل دولار.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل هو محجوز بالكامل ؟,['هل ما زال كل شيء محجوزا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707460>,16.784459625186194,23.714192199614228,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلساته كله محجوز؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,ما عرض الأوبرا اليوم ؟,['ما هي أوبرا اليوم؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57073d0>,26.269098944241588,47.159834607269744,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشو هية أوبرة اليوم؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أريد تذكرتين ذهاب وعودة إلى أكسفورد .,['أريد تذكرتين ذهابًا وإيابًا إلى أوكسفورد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707c40>,36.71108520099891,56.939289197813395,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي تذكرتين روحة رجعة على أوكسفورد.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,من أين يسعني شراء تذكرة توصيل بالكوبون ؟,['من أين يمكنني شراء تذكرة مخفضة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707700>,19.39562361716285,42.07313720198106,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمن وين فيني اشتري تذكرة رافعة عليها حسم؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل سمعت من قبل عن أسبوع ذهبي في اليابان ؟,['هل سمعت من قبل بالأسبوع الذهبي في اليابان؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707430>,39.832871551569504,66.5513615144938,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nسمعت من قبل بالاسبوع الدهبي باليابان؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,إنه طول الطريق لنهاية البهو .,['هو في آخر القاعة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707c10>,0.0,9.05300949382893,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو بآخر القاعة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أخبرني عن منطقة جيدة لهذا النهر ، من فضلك .,['أرشدني إلى مكان جميل على هذا النهر، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707850>,6.285596338261262,22.185684436830936,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nدلني على مكان ظريف من هالنهر، إذا سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,رحلتنا للتخييم يجب أن تكون ممتعة .,['سنستمتع كثيرًا برحلة المشي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707730>,0.0,13.091509933731595,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرح نتسلى كتير برحلة المشي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل يمكن أن ترسلها إلى عنواني في اليابان عن طريق بريد الطرود الدولي وتحصل الثمن من هناك ؟,['هل يمكنك إرسالها إلى عنواني في اليابان عن طريق خدمة تجميع الطرود البريدية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707760>,29.665561540510982,51.3836716833339,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعتها على عنواني باليابان عن طريق خدمة جمع الطرد البريدي؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,تقع منافذ الخروج للطوارئ في مقدمة ووسط ومؤخرة هذه الطائرة .,['مخارج الطوارئ موجودة في مقدمة الطائرة ووسطها ومؤخرتها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707d90>,11.439193249072533,37.65066947878393,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارء موجودة بأول هي الطيارة، وبنصها، وبآخرها.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أنا أبحث عن شيء أنيق .,['أبحث عن شيء منظم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707e20>,36.40930239806874,49.81339930433472,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعم دور على شي مرتب.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,و هو كذلك . سأمر عليك و آخذك بالسيارة من الفندق الذي تقيم فيه في الساعة الثامنة .,['حسناً. سآتي لأخذك من الفندق في الساعة الثامنة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707d00>,17.241691467157985,37.10486312272252,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاوك. رح اجي آخدك من الأوتيل عالساعة تمانة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,ما هذا الشارع ؟,['ما اسم هذا الشارع؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57070a0>,43.47208719449914,64.52503442232394,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأنو شارع هاد؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,التاسع والعشرون من أغسطس .,['تسعة وعشرون من أغسطس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707130>,47.58015944333651,58.64345845202311,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتسعة وعشرين آب.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل تريد تسوية الفاتورة الآن ؟,['هل تريد أن تدفع الفاتورة الآن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707eb0>,31.239399369202552,57.01996753954668,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدك تدفع الفاتورة هلأ؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,لا امتلك أي نقود .,['ليس معي نقود على الإطلاق.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57078e0>,11.044795567078939,24.04129725296726,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما معي مصاري أبداً.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أكثر منتجاتنا بيعت عبر السنوات الأربع الماضية هي الآلة الناسخة طراز أ . أكس أربعة خمسة صفر .,['كانت آلة التصوير إي إكس 450 أكثر مبيعاتنا خلال السنوات الأربع الماضية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707e80>,21.917976612352607,35.085529413885105,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأكتر مبيعات عنا خلال الأربع سنين الماضية هي مكنة التصوير إيه إكس أربعمية وخمسين.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أنها مناسبة تماما .,['تمام'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5707520>,0.0,16.07172286495929,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nزابط منيح.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أودّ مراجعة ممتلكاتي الثمينة .,['أريد أن أتأكد من أغراضي الثمينة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e57071f0>,12.605968092174914,31.69371220275482,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي اتأكد من غراضي الغالية.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,السيد كوباياشي كان يبحث عنك .,['كان الأستاذ كوباياشي يبحث عنك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571b520>,39.832871551569504,57.6464004820466,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالاستاذ كوباياشي كان عم يدور عليك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أريد مكان ما صغير .,['أريد مكانًا صغيرًا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571b910>,12.22307556087252,50.771315038991936,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبدي شي مكان صغير.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل يمكنك أن تقرضني حبل القطر ، من فضلك ؟,['هل يمكنك إعارتي حبل سحب؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571b610>,7.955629933118922,24.572422051776066,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيك تعيرني حبل سحب، إذا ممكن؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل لديك أي مقاعد شاغرة للندن ؟,['هل لديك أي مقاعد شاغرة إلى لندن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571b0d0>,67.86502681586727,78.89310272737784,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندك شي مقاعد فاضية على لندن؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل لا زال لديكم مقاعد لعرض الليلة ؟,['هل لا تزال لديكم مقاعد لعرض الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571b160>,57.067457770559976,80.87742605306872,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلسه عندك مقاعد لعرض الليلة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,فكرة جميلة .,['فكرة لطيفة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571bd30>,15.97357760615681,28.79960317460317,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة حلوة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,"بالتأكيد , كن على راحتك .",['طبعًا، خذ وقتك'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571b8e0>,5.522397783539471,4.115215347803795,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nطبعاً، خود وقتك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,كم حقيبة يمكن أن أحضرها معي في الطائرة ؟,['كم شنطة استطيع اصطحابها معي على متن الطائرة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571bf10>,7.347053125977879,25.933977597065606,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم شنتاية فيني طلع عالطيارة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟,['هل يمكنك إرسال سيارة أجرة إلى المدخل الرئيسي لمركز ويستمنستر؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e571bf40>,25.306188056493337,42.492135296064205,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعت تاكسي عمدخل ويستمينستر مول الرئيسي؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
