estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r-plus,True,أوه، ماشي حاجة. مادام راك هنا.,['آه، ماكانش حتى حاجة. راك هنا، على كل حال.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54460>,13.834368456410951,32.23852117322764,0.864746299515673,0.9867515563964844,0.8763566613197327,0.997072599013336,0.8737912139647157,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOh, it's nothing. You're here, anyway.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,كان لازم عليك تدي الرحلة ثمان مئة وعشرون لي راحت عندها خمسة عشر دقيقة. ايه. نقدر نصيبلك رحلة واحدوخرا.,['كنت مفروض تركب فالرحلة ثمانية عشرين، لي طارت قبل ربع ساعة. ماشي مشكل، نقدر نرتب رحلة أخرى عليك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54a60>,6.237923061531353,23.07969479150347,0.12050439005430746,0.15371346473693848,0.7839546799659729,0.9945985008962452,0.7797201494647523,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,السن راهي تنفك.,['السن طالق'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54af0>,15.090767577522726,15.991054646893494,0.11605056247342915,0.14926236867904663,0.7774937748908997,0.3591990936547518,0.27927505926302276,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe tooth is loose.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,مكان لغير المدخنين، من فضلك.,['من فضلك، أريد مقعدا لغير المدخنين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de549d0>,35.416987661440594,50.76534235724067,0.0,0.0018573608249425888,0.0,0.004093532130355015,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA non-smoking seat, please.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,شحال يدير الفطر الطازج؟,['بْلَا شَحَالْ الْكِيلُو دْيَالْ الْمُوشُورُو فْرِيشْ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54f10>,1.092534162077208,9.337163964703468,0.05759416076609725,0.06137663125991821,0.938372790813446,0.9965855907066725,0.9351688020358869,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much are fresh mushrooms?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,اذا ممكن، نفضل متنحيليش الضرسة.,['وَلَا نْحَبْش نِنْزَعْ السِّنْ إِذَا مَا صَفَاتْش'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54fa0>,1.1216940038341034,7.064804621830811,0.0,0.0,0.0,0.0,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf possible, I'd rather not have the tooth out.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,رانا حابين غرفة تطل على البحيرة.,['حَبّينا غُرْفَة تْطَلْ عْلَى البْحِيرَة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54e80>,1.793443763338368,16.895884596087914,0.026659036274849557,0.10712029039859772,0.2488700896501541,0.19207488372921944,0.04780169353323377,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe'd like a room overlooking the lake.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,راني فاهم، بصح منقدرش نقوله.,['راني فاهم، لكن ما نقدرش نقولها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54b80>,36.6192636299943,56.80207004097545,0.8918679538044181,0.9893553853034973,0.9014636874198914,0.9970886695664376,0.8988392287519544,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI understand, but I can't say it.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,راني نحوس على بطاقات تع هاواي خصيصا.,['راني نبحث على بعض البطاقات تاع هاواي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54fd0>,9.782375748961453,39.04225493058967,0.5924012113275268,0.9908883571624756,0.5978485941886902,0.9947602538159117,0.5947160192986275,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for some cards that are typically Hawaiian.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,المعذرة. اضغط على زر التصوير، من فضلك.,['سمحلي. ضغط على الغالق، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54bb0>,20.492887230352256,37.3876315038286,0.09691059593208706,0.18917620182037354,0.5122768878936768,0.9914837197866291,0.5079141943695407,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nExcuse me. Press the shutter, please.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,فن بونساي، يدير نشاط لكبار السن.,['بونساي تبدو كهواية للأشخاص المسنين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54700>,11.359354890271161,20.086445771787876,0.00022929718847356818,0.0064624459482729435,0.03548148646950722,0.02005263906903565,0.0007114974418059002,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nBonsai sounds like an old person's hobby.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,نقدر نتحصل على تذاكر متعددة؟,['واش نقدر ناخد تذكرة متعددة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de542e0>,16.080471747592078,32.55692178903787,0.0015853779945853574,0.0021402023267000914,0.7407608032226562,0.9970243704810855,0.738556573510132,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I have a multiple ticket?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,راني حاب تفاح، من فضلك.,['حَبِّيتْ شْوَيَّة تُفَّاح، مِنْ فَضْلِكْ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de54be0>,2.7588924449082466,14.14754200344256,0.9334262916884235,0.9653560519218445,0.9669243693351746,0.9828463075682521,0.9503380460988371,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like some apples, please.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,درتها.,['دركـــت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a280>,12.703318703865365,16.43945469125902,0.0,0.0,0.0,0.0,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou did it.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,مئة و خمسة و ثلاثون ين للدولار.,['مئة وخمسة وثلاثون ين للدولار الواحد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a190>,21.97281387499715,76.91724496363327,0.05181481174262004,0.8195204734802246,0.06322576850652695,0.9037890173494816,0.05714275518967979,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA hundred and thirty-five yen per dollar.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,اذا دايمن معمر؟,['وَلَّا زَالْ مَحْجُوزْ كَامِلْ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a760>,1.5732934811145336,4.6875,0.0,0.0,0.0,0.0,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs it still fully booked?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,شكون الأوبرا تع اليوم؟,['واش هي أوبرا تاع اليوم؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a8b0>,13.485111859503691,40.095266390703884,0.7096943924431862,0.9898998141288757,0.7169355750083923,0.9957129327813163,0.7138620240068657,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat's today's opera?\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,راني حاب تذكرتين ذهاب اياب لأوكسفورد.,['حَبِّيتْ زُوجْ تَذاكِرْ ذُهابْ وْ إيابْ لاوكسْفوردْ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a730>,2.977665307178987,16.71895281718126,0.7548557961220901,0.9904734492301941,0.7621161341667175,0.9969257143966388,0.7597731715073595,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like two round-trip tickets to Oxford.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,وين نقدر نشري تذكرة الرفع؟,['وين نقدر نشري تذكرة التلفريك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a7c0>,59.00468726392806,78.79721685801064,0.578751558104944,0.6307658553123474,0.9175378680229187,0.9744705129414797,0.8941135968955253,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I buy a coupon lift ticket?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,اذا سمعت بأسبوع الذهب فاليابان؟,['واش راك تعرف الاسبوع الذهبي في اليابان؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a490>,6.285596338261262,38.12152801606153,0.7315129974612233,0.9903958439826965,0.7386066913604736,0.9961099760257639,0.7357334936235502,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHave you ever heard of a Golden Week in Japan?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,هو في نهاية الهول.,['راهي في آخر القاعة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a520>,7.809849842300637,14.164153382162862,0.6876475894915757,0.9902632236480713,0.6944088935852051,0.9968146556057036,0.6921969621086739,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's all the way down the hall.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,قلي على مكان جميل على هاذ النهر، من فضلك.,['قوليلي بلاصة مليحة هاد النهر، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a400>,38.05803001674947,40.820017657411114,0.7381670751749425,0.8301095962524414,0.8892405033111572,0.99347828340251,0.8834411287615525,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTell me a good spot of this river, please.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,الجولة تاعنا رايحا تكون هايلة.,['راح تكون رحلة المشي متعة كبيرة'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a5b0>,4.540013809283726,14.458584422898129,0.0028375220063784484,0.0063161286525428295,0.449250191450119,0.014190686284564435,0.006375168530149151,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur hiking trip should be lots of fun.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,تقدر تبعثو لعنواني في اليابان مقابل تعويض دولي؟,['واش تقدر تبعثها لعنواني في اليابان بالبريد الدولي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1ac10>,44.89771072202119,53.32316665757079,0.02637983787441378,0.0390155166387558,0.6761370897293091,0.9935525674081873,0.671777741420455,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send it to my address in Japan by collect international parcel post?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,مخارج الطوارئ جايين فالقدام، فالوسط، و من وراء الجهاز.,['كاينين مخارج الطوارئ في القدام والوسط والخلف الطيارة هاذي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1ac40>,18.23978031293802,37.007007518242254,0.07419687307156186,0.10715097934007645,0.6924516558647156,0.9959895184729248,0.6896745912904775,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe emergency exits are located in the front, middle, and back of this plane.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,راني نحوس على لبسة تكون أنيقة.,['راني نبحث على حاجة تاع سهرة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1ac70>,8.139165682360764,21.197676079371007,0.8257400204102794,0.9922420978546143,0.8321961164474487,0.9962376764742658,0.8290651254205138,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for something dressy.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,موافق. نجي نديك للفندق ديالك على الثامنة.,['واش. نجي نلقاك للفندق تاعك على الثمانية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a610>,23.693055763743093,39.344443117574926,0.8411273393874552,0.9885982275009155,0.8508282899856567,0.9973877121810801,0.8486056816077348,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOkay. I'll pick you up at your hotel at eight o'clock.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,واسمها هاذ الطريق؟,['شكون هاديك لاريس؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a700>,6.567274736060395,8.809446518422334,0.001696318498332794,0.002018621424213052,0.8403351306915283,0.9974698191508651,0.8382089308369973,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat street is this?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,التاسع و عشرون أوت.,['أوت نْتْوَا وْعْشْرِين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a790>,5.0912128230977505,16.580441089291803,0.012282279917452676,0.025005759671330452,0.491178035736084,0.7077148016542196,0.3476139661378719,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAugust twenty-ninth.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,تقدر تتحقق من الفاتورة ديالي دوكا؟,['واش تحب تسال الفاتورة توا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1af10>,11.56970650765539,23.806764100503315,0.0444779825961068,0.04709340259432793,0.9444631338119507,0.9964902029605582,0.9411482599010356,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you want to settle the bill now?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,معنديش الدراهم.,['ماعنديش لفلوس'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1afa0>,13.134549472120788,18.215692539031604,0.5176994100928525,0.5511700510978699,0.939273476600647,0.9892769567668438,0.9292016065033013,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI don't have any money.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,الحاجة لي بعناها كثر هاذ السنوات الأربعة الماضية هي آلة النسخ ايه إيكس أربعمئة و خمسون.,['كان ناسخ AX-four five zero هو المنتج الأكثر مبيعاً لدينا خلال السنوات الأربع الماضية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1aee0>,12.66880960358547,25.160789685194445,0.007605838191238057,0.06301772594451904,0.1206936314702034,0.3420284241437912,0.041280652575945154,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur top-seller for the last four years has been the AX-four five zero copier.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,مليح تماما.,['هاك بالضبط.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1afd0>,15.97357760615681,9.166666666666666,0.5345076487537739,0.7474769949913025,0.7150824069976807,0.9632582701742649,0.6888090423966355,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt fits just right.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,راني حاب نحط الأغراض المهمة.,['نحب نشوف حاجتي الثمينة'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a6a0>,0.0,8.251018154207221,0.0010685613780695227,0.001717616687528789,0.6221186518669128,0.9976735952077433,0.6206713520538574,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like to check my valuables.\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,السيد كوباياشي راهو يحوس عليك.,['السيد كوباياشي يبحث عنك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1aa00>,43.98917247584221,46.86214245895204,0.0,0.43742847442626953,0.0,0.6806942857801914,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMr. Kobayashi has been looking for you.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,راني حاب مكان صغير.,['راني نحب بلاصة صغية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a340>,10.552670315936318,21.9615356708662,0.6972517371451801,0.990298867225647,0.7040821313858032,0.9969383890274912,0.701926505806805,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like someplace small.\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,تقدر تسلفلي حبل تع الجر، من فضلك؟,['تقدر تقرضني حبل القطر، من فضلك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1aa90>,34.32413993263389,42.96334356095269,0.3270552421012667,0.9113302230834961,0.3588767647743225,0.9657106925733387,0.34657112905869014,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan you lend me a towrope, please?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,بقاو أماكن للندن؟,['واش عندك بلاص لندير؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1a0a0>,5.522397783539471,11.597576504030476,0.0010862901247344209,0.0012657042825594544,0.8582495450973511,0.9976908922253642,0.8562677544001892,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you have any vacant seats for London?\nTranslation:'}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,مازال عندكم أماكن لعرض المساء؟,['واش بقات بلاصات لعرضة تاع الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1ad90>,6.837203339116283,9.682596778366868,0.05749990895741641,0.06651289016008377,0.8644927144050598,0.9962465911521576,0.8612479198019166,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you still have seats for tonight's performance?\nTranslation:""}]}]",,(),dza,False,None,None
Blobheart:command-r-plus,True,فكرة شابة.,['فكرة جميلة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3de1ae20>,0.0,28.08619739797432,5.0112865247975424e-05,0.004962176084518433,0.01009896956384182,0.06928392266854644,0.0006996962262932208,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Algerian Arabic. Output only the translation, do NOT output anything else before nor after it.\nLovely idea.\nTranslation:'}]}]",,(),dza,False,None,None
